,timestep,depth,Salinity,Theta
4511,4511,-679.08,35.10483,8.311477
4512,4512,-679.23047,35.10455,8.308562
4513,4513,-679.38086,35.104267,8.30565
4514,4514,-679.5313,35.10399,8.302735
4515,4515,-679.68176,35.103706,8.299822
4516,4516,-679.83215,35.103424,8.296909
4517,4517,-679.9826,35.10314,8.293995
4518,4518,-680.133,35.10286,8.291082
4519,4519,-680.28345,35.102577,8.288168
4520,4520,-680.4339,35.102295,8.2852545
4521,4521,-680.5843,35.102016,8.282342
4522,4522,-680.73474,35.101734,8.279428
4523,4523,-680.88513,35.10145,8.276515
4524,4524,-681.0356,35.10117,8.273601
4525,4525,-681.18604,35.100887,8.270687
4526,4526,-681.3364,35.100605,8.267775
4527,4527,-681.4869,35.100327,8.26486
4528,4528,-681.63727,35.100044,8.261948
4529,4529,-681.7877,35.099762,8.259033
4530,4530,-681.9382,35.09948,8.25612
4531,4531,-682.08856,35.099197,8.253207
4532,4532,-682.239,35.098915,8.250293
4533,4533,-682.38947,35.098633,8.247379
4534,4534,-682.53986,35.098354,8.244466
4535,4535,-682.6903,35.098072,8.241552
4536,4536,-682.8407,35.09779,8.23864
4537,4537,-682.99115,35.097507,8.235725
4538,4538,-683.1416,35.097225,8.232812
4539,4539,-683.292,35.096943,8.229898
4540,4540,-683.44244,35.096664,8.226985
4541,4541,-683.59283,35.096382,8.224072
4542,4542,-683.7433,35.0961,8.221158
4543,4543,-683.89374,35.095818,8.218245
4544,4544,-684.0441,35.095535,8.215331
4545,4545,-684.1946,35.095253,8.212418
4546,4546,-684.345,35.09497,8.209505
4547,4547,-684.4954,35.094692,8.206591
4548,4548,-684.6459,35.09441,8.203677
4549,4549,-684.79626,35.094128,8.200764
4550,4550,-684.9467,35.093845,8.19785
4551,4551,-685.0971,35.093563,8.194938
4552,4552,-685.24756,35.09328,8.192023
4553,4553,-685.398,35.093002,8.18911
4554,4554,-685.5484,35.09272,8.186196
4555,4555,-685.69885,35.092438,8.183283
4556,4556,-685.8493,35.092155,8.180368
4557,4557,-685.9997,35.091873,8.177456
4558,4558,-686.15015,35.09159,8.174542
4559,4559,-686.30054,35.09131,8.171629
4560,4560,-686.451,35.09103,8.1687155
4561,4561,-686.60144,35.090748,8.165801
4562,4562,-686.75183,35.090466,8.162889
4563,4563,-686.9023,35.090183,8.159975
4564,4564,-687.0527,35.0899,8.157062
4565,4565,-687.2031,35.08962,8.154148
4566,4566,-687.3536,35.08934,8.151234
4567,4567,-687.50397,35.089058,8.148321
4568,4568,-687.6544,35.088776,8.145408
4569,4569,-687.8048,35.088493,8.142494
4570,4570,-687.95526,35.08821,8.139581
4571,4571,-688.1057,35.08793,8.136666
4572,4572,-688.2561,35.087646,8.133754
4573,4573,-688.40656,35.087368,8.13084
4574,4574,-688.557,35.087086,8.127926
4575,4575,-688.7074,35.086803,8.125013
4576,4576,-688.85785,35.08652,8.122099
4577,4577,-689.00824,35.08624,8.119186
4578,4578,-689.1587,35.085957,8.116273
4579,4579,-689.30914,35.08568,8.1133585
4580,4580,-689.45953,35.085396,8.110446
4581,4581,-689.61,35.085114,8.107532
4582,4582,-689.7604,35.084877,8.104977
4583,4583,-689.9108,35.08469,8.102777
4584,4584,-690.0613,35.084503,8.100576
4585,4585,-690.2117,35.084316,8.098377
4586,4586,-690.3621,35.084126,8.096176
4587,4587,-690.5125,35.08394,8.093977
4588,4588,-690.66296,35.08375,8.091777
4589,4589,-690.8134,35.083565,8.089577
4590,4590,-690.9638,35.083374,8.087378
4591,4591,-691.11426,35.083187,8.085176
4592,4592,-691.26465,35.083,8.082977
4593,4593,-691.4151,35.082813,8.080777
4594,4594,-691.56555,35.082626,8.078577
4595,4595,-691.71594,35.082436,8.076378
4596,4596,-691.8664,35.08225,8.074177
4597,4597,-692.01685,35.08206,8.071977
4598,4598,-692.16724,35.081875,8.0697775
4599,4599,-692.3177,35.081684,8.067577
4600,4600,-692.4681,35.081497,8.065378
4601,4601,-692.6185,35.08131,8.063178
4602,4602,-692.769,35.081123,8.060977
4603,4603,-692.9194,35.080933,8.058778
4604,4604,-693.0698,35.080746,8.056578
4605,4605,-693.2202,35.08056,8.0543785
4606,4606,-693.37067,35.08037,8.052178
4607,4607,-693.5211,35.08018,8.049977
4608,4608,-693.6715,35.079994,8.047778
4609,4609,-693.82196,35.079807,8.045578
4610,4610,-693.97235,35.07962,8.043379
4611,4611,-694.1228,35.079433,8.041179
4612,4612,-694.27325,35.079243,8.038979
4613,4613,-694.42365,35.079056,8.036778
4614,4614,-694.5741,35.07887,8.034578
4615,4615,-694.72455,35.078682,8.032378
4616,4616,-694.87494,35.07849,8.030179
4617,4617,-695.0254,35.078304,8.027979
4618,4618,-695.1758,35.078117,8.025779
4619,4619,-695.32623,35.07793,8.023579
4620,4620,-695.4767,35.07774,8.0213785
4621,4621,-695.6271,35.077553,8.019179
4622,4622,-695.7775,35.077366,8.016979
4623,4623,-695.9279,35.07718,8.014779
4624,4624,-696.07837,35.076992,8.012579
4625,4625,-696.2288,35.0768,8.010379
4626,4626,-696.3792,35.076614,8.00818
4627,4627,-696.52966,35.076427,8.00598
4628,4628,-696.68005,35.07624,8.003779
4629,4629,-696.8305,35.07605,8.001579
4630,4630,-696.98096,35.075863,7.999379
4631,4631,-697.13135,35.075676,7.99718
4632,4632,-697.2818,35.07549,7.9949794
4633,4633,-697.4322,35.0753,7.99278
4634,4634,-697.58264,35.07511,7.99058
4635,4635,-697.7331,35.074924,7.9883795
4636,4636,-697.8835,35.074738,7.9861803
4637,4637,-698.03394,35.07455,7.98398
4638,4638,-698.1844,35.07436,7.9817796
4639,4639,-698.3348,35.074173,7.9795804
4640,4640,-698.4852,35.073986,7.97738
4641,4641,-698.6356,35.0738,7.9751806
4642,4642,-698.7861,35.07361,7.9729805
4643,4643,-698.9365,35.07342,7.97078
4644,4644,-699.0869,35.073235,7.9685807
4645,4645,-699.23737,35.073048,7.96638
4646,4646,-699.38776,35.072857,7.964181
4647,4647,-699.5382,35.07267,7.961981
4648,4648,-699.68866,35.072483,7.95978
4649,4649,-699.83905,35.072296,7.957581
4650,4650,-699.9895,35.072105,7.955381
4651,4651,-700.1399,35.07192,7.9531813
4652,4652,-700.29034,35.07173,7.950981
4653,4653,-700.4408,35.071545,7.948781
4654,4654,-700.5912,35.071358,7.9465814
4655,4655,-700.74164,35.071167,7.944381
4656,4656,-700.8921,35.07098,7.9421806
4657,4657,-701.0425,35.070793,7.9399815
4658,4658,-701.19293,35.070606,7.9377813
4659,4659,-701.3433,35.070415,7.9355817
4660,4660,-701.4938,35.07023,7.9333816
4661,4661,-701.6442,35.07004,7.9311814
4662,4662,-701.7946,35.069855,7.928982
4663,4663,-701.94507,35.069664,7.9267817
4664,4664,-702.09546,35.069477,7.924582
4665,4665,-702.2459,35.06929,7.922382
4666,4666,-702.39636,35.069103,7.9201818
4667,4667,-702.54675,35.068916,7.917982
4668,4668,-702.6972,35.068726,7.915782
4669,4669,-702.8476,35.06854,7.9135823
4670,4670,-702.99805,35.06835,7.911382
4671,4671,-703.1485,35.068165,7.909182
4672,4672,-703.2989,35.067974,7.9069824
4673,4673,-703.44934,35.067787,7.9047823
4674,4674,-703.5998,35.0676,7.902582
4675,4675,-703.7502,35.067413,7.9003825
4676,4676,-703.90063,35.067223,7.8981824
4677,4677,-704.051,35.067036,7.8959827
4678,4678,-704.2015,35.06685,7.8937826
4679,4679,-704.3519,35.06666,7.8915825
4680,4680,-704.5023,35.06647,7.889383
4681,4681,-704.6528,35.066284,7.8871827
4682,4682,-704.80316,35.066097,7.884983
4683,4683,-704.9536,35.06591,7.882783
4684,4684,-705.10406,35.065723,7.880583
4685,4685,-705.25446,35.065533,7.878383
4686,4686,-705.4049,35.065346,7.876183
4687,4687,-705.5553,35.06516,7.873984
4688,4688,-705.70575,35.064972,7.8717833
4689,4689,-705.8562,35.06478,7.869583
4690,4690,-706.0066,35.064594,7.867384
4691,4691,-706.15704,35.064407,7.8651834
4692,4692,-706.30743,35.06422,7.862984
4693,4693,-706.4579,35.06403,7.8607836
4694,4694,-706.60834,35.063843,7.8585835
4695,4695,-706.7587,35.063656,7.8563843
4696,4696,-706.9092,35.06347,7.8541837
4697,4697,-707.05963,35.063282,7.8519835
4698,4698,-707.21,35.06309,7.849784
4699,4699,-707.3605,35.062904,7.847584
4700,4700,-707.51086,35.062717,7.8453846
4701,4701,-707.6613,35.06253,7.843184
4702,4702,-707.81177,35.06234,7.840984
4703,4703,-707.96216,35.062153,7.8387847
4704,4704,-708.1126,35.061966,7.836584
4705,4705,-708.263,35.06178,7.834385
4706,4706,-708.41345,35.06159,7.832185
4707,4707,-708.5639,35.0614,7.829984
4708,4708,-708.7143,35.061214,7.827785
4709,4709,-708.86475,35.061028,7.8255844
4710,4710,-709.01514,35.06084,7.8233852
4711,4711,-709.1656,35.06065,7.821185
4712,4712,-709.31604,35.060463,7.8189845
4713,4713,-709.46643,35.060276,7.8167853
4714,4714,-709.6169,35.06009,7.814585
4715,4715,-709.76733,35.0599,7.8123846
4716,4716,-709.9177,35.05971,7.8101854
4717,4717,-710.0682,35.059525,7.807985
4718,4718,-710.21857,35.059338,7.8057857
4719,4719,-710.369,35.059147,7.8035855
4720,4720,-710.5195,35.05896,7.801385
4721,4721,-710.66986,35.058773,7.7991858
4722,4722,-710.8203,35.058586,7.7969856
4723,4723,-710.9707,35.058395,7.794786
4724,4724,-711.12115,35.05821,7.792586
4725,4725,-711.2716,35.05802,7.7903852
4726,4726,-711.422,35.057835,7.788186
4727,4727,-711.57245,35.057648,7.785986
4728,4728,-711.72284,35.057457,7.7837863
4729,4729,-711.8733,35.05727,7.781586
4730,4730,-712.02374,35.057083,7.779386
4731,4731,-712.17413,35.056896,7.7771864
4732,4732,-712.3246,35.056705,7.7749863
4733,4733,-712.475,35.05652,7.7727866
4734,4734,-712.6254,35.05633,7.7705865
4735,4735,-712.7759,35.056145,7.7683864
4736,4736,-712.9263,35.055954,7.7661867
4737,4737,-713.0767,35.055767,7.7639866
4738,4738,-713.2272,35.05558,7.7617865
4739,4739,-713.37756,35.055393,7.759587
4740,4740,-713.528,35.055202,7.7573867
4741,4741,-713.6784,35.055016,7.755187
4742,4742,-713.82886,35.05483,7.752987
4743,4743,-713.9793,35.05464,7.750787
4744,4744,-714.1297,35.054455,7.748587
4745,4745,-714.28015,35.054264,7.746387
4746,4746,-714.43054,35.054077,7.7441874
4747,4747,-714.581,35.05389,7.741987
4748,4748,-714.73145,35.053703,7.739787
4749,4749,-714.88184,35.053513,7.7375875
4750,4750,-715.0323,35.053326,7.7353873
4751,4751,-715.1827,35.05314,7.733188
4752,4752,-715.3331,35.05295,7.7309875
4753,4753,-715.4836,35.05276,7.7287874
4754,4754,-715.634,35.052574,7.726588
4755,4755,-715.7844,35.052387,7.7243876
4756,4756,-715.9349,35.0522,7.7221875
4757,4757,-716.08527,35.052013,7.719988
4758,4758,-716.2357,35.051823,7.7177877
4759,4759,-716.3861,35.051636,7.7155886
4760,4760,-716.53656,35.05145,7.713388
4761,4761,-716.687,35.05126,7.711188
4762,4762,-716.8374,35.05107,7.708988
4763,4763,-716.98785,35.050884,7.706788
4764,4764,-717.13824,35.050697,7.704589
4765,4765,-717.2887,35.05051,7.7023883
4766,4766,-717.43915,35.05032,7.700188
4767,4767,-717.58954,35.050133,7.697989
4768,4768,-717.74,35.049946,7.6957884
4769,4769,-717.8904,35.04976,7.693589
4770,4770,-718.04083,35.049572,7.6913886
4771,4771,-718.1913,35.04938,7.6891885
4772,4772,-718.3417,35.049194,7.6869893
4773,4773,-718.4921,35.049007,7.6847887
4774,4774,-718.6425,35.04882,7.6825895
4775,4775,-718.79297,35.04863,7.6803894
4776,4776,-718.9434,35.048443,7.678189
4777,4777,-719.0938,35.048256,7.6759896
4778,4778,-719.24426,35.04807,7.673789
4779,4779,-719.3947,35.04788,7.671589
4780,4780,-719.5451,35.04769,7.6693897
4781,4781,-719.69556,35.047504,7.667189
4782,4782,-719.84595,35.047318,7.66499
4783,4783,-719.9964,35.047127,7.66279
4784,4784,-720.14685,35.04694,7.660589
4785,4785,-720.29724,35.046753,7.65839
4786,4786,-720.4477,35.046566,7.6561894
4787,4787,-720.5981,35.04638,7.6539903
4788,4788,-720.74854,35.04619,7.65179
4789,4789,-720.899,35.046,7.6495895
4790,4790,-721.0494,35.045815,7.6473904
4791,4791,-721.1998,35.045628,7.6451902
4792,4792,-721.3502,35.045437,7.6429906
4793,4793,-721.5007,35.04525,7.6407905
4794,4794,-721.6511,35.045063,7.63859
4795,4795,-721.8015,35.044876,7.6363907
4796,4796,-721.95197,35.044685,7.6341906
4797,4797,-722.1024,35.0445,7.63199
4798,4798,-722.2528,35.04431,7.629791
4799,4799,-722.40326,35.044125,7.6275907
4800,4800,-722.55365,35.043938,7.625391
4801,4801,-722.7041,35.043747,7.623191
4802,4802,-722.85455,35.04356,7.6209903
4803,4803,-723.00494,35.043373,7.618791
4804,4804,-723.1554,35.043186,7.616591
4805,4805,-723.3058,35.042995,7.6143913
4806,4806,-723.45624,35.04281,7.612191
4807,4807,-723.6067,35.04262,7.609991
4808,4808,-723.7571,35.042435,7.6077914
4809,4809,-723.90753,35.042244,7.6055913
4810,4810,-724.0579,35.042057,7.6033916
4811,4811,-724.2084,35.04187,7.6011915
4812,4812,-724.3588,35.041683,7.5989914
4813,4813,-724.5092,35.041492,7.5967917
4814,4814,-724.65967,35.041306,7.5945916
4815,4815,-724.81006,35.04112,7.592392
4816,4816,-724.9605,35.04093,7.590192
4817,4817,-725.11096,35.040745,7.5879917
4818,4818,-725.26135,35.040554,7.585792
4819,4819,-725.4118,35.040367,7.583592
4820,4820,-725.56226,35.04018,7.581392
4821,4821,-725.71265,35.039993,7.579192
4822,4822,-725.8631,35.039803,7.576992
4823,4823,-726.0135,35.039616,7.5747924
4824,4824,-726.16394,35.03943,7.5725923
4825,4825,-726.3144,35.03924,7.570392
4826,4826,-726.4648,35.03905,7.5681925
4827,4827,-726.61523,35.038864,7.5659924
4828,4828,-726.7656,35.038677,7.563793
4829,4829,-726.9161,35.03849,7.5615926
4830,4830,-727.0665,35.038303,7.5593925
4831,4831,-727.2169,35.038113,7.557193
4832,4832,-727.3674,35.037926,7.5549927
4833,4833,-727.51776,35.03774,7.5527935
4834,4834,-727.6682,35.03755,7.550593
4835,4835,-727.81866,35.03736,7.548393
4836,4836,-727.96906,35.037174,7.5461936
4837,4837,-728.1195,35.036987,7.543993
4838,4838,-728.26996,35.0368,7.541793
4839,4839,-728.42035,35.03661,7.539593
4840,4840,-728.5708,35.036423,7.537393
4841,4841,-728.7212,35.036236,7.535194
4842,4842,-728.87164,35.03605,7.5329933
4843,4843,-729.0221,35.03586,7.530793
4844,4844,-729.1725,35.03567,7.528594
4845,4845,-729.32294,35.035484,7.5263934
4846,4846,-729.4733,35.035297,7.5241942
4847,4847,-729.6238,35.035126,7.522147
4848,4848,-729.77423,35.035034,7.5207477
4849,4849,-729.9246,35.03494,7.5193486
4850,4850,-730.0751,35.034847,7.517949
4851,4851,-730.22546,35.03475,7.51655
4852,4852,-730.3759,35.03466,7.5151505
4853,4853,-730.52637,35.03457,7.5137506
4854,4854,-730.67676,35.034473,7.5123515
4855,4855,-730.8272,35.03438,7.510952
4856,4856,-730.9776,35.034286,7.509553
4857,4857,-731.12805,35.034195,7.5081534
4858,4858,-731.2785,35.0341,7.506754
4859,4859,-731.4289,35.034008,7.505355
4860,4860,-731.57935,35.033913,7.5039554
4861,4861,-731.7298,35.03382,7.502556
4862,4862,-731.8802,35.033726,7.501157
4863,4863,-732.03064,35.033634,7.4997573
4864,4864,-732.181,35.033543,7.4983582
4865,4865,-732.3315,35.033447,7.4969587
4866,4866,-732.48193,35.033356,7.4955587
4867,4867,-732.6323,35.03326,7.4941597
4868,4868,-732.7828,35.03317,7.49276
4869,4869,-732.93317,35.033073,7.491361
4870,4870,-733.0836,35.03298,7.4899616
4871,4871,-733.2341,35.032887,7.488562
4872,4872,-733.38446,35.032795,7.487163
4873,4873,-733.5349,35.0327,7.4857635
4874,4874,-733.6853,35.032608,7.4843645
4875,4875,-733.83575,35.032513,7.482965
4876,4876,-733.9862,35.03242,7.4815655
4877,4877,-734.1366,35.03233,7.4801664
4878,4878,-734.28705,35.032234,7.4787664
4879,4879,-734.4375,35.032143,7.477367
4880,4880,-734.5879,35.032047,7.475968
4881,4881,-734.73834,35.031956,7.4745684
4882,4882,-734.88873,35.03186,7.4731693
4883,4883,-735.0392,35.03177,7.47177
4884,4884,-735.18964,35.031673,7.4703703
4885,4885,-735.34,35.03158,7.4689713
4886,4886,-735.4905,35.031487,7.4675717
4887,4887,-735.64087,35.031395,7.4661727
4888,4888,-735.7913,35.0313,7.464773
4889,4889,-735.9418,35.031208,7.463373
4890,4890,-736.09216,35.031116,7.461974
4891,4891,-736.2426,35.03102,7.4605746
4892,4892,-736.393,35.03093,7.4591756
4893,4893,-736.54346,35.030834,7.457776
4894,4894,-736.6939,35.030743,7.4563766
4895,4895,-736.8443,35.030647,7.4549775
4896,4896,-736.99475,35.030556,7.453578
4897,4897,-737.1452,35.03046,7.4521785
4898,4898,-737.2956,35.03037,7.4507794
4899,4899,-737.44604,35.030273,7.44938
4900,4900,-737.59644,35.03018,7.447981
4901,4901,-737.7469,35.030087,7.446581
4902,4902,-737.89734,35.029995,7.4451814
4903,4903,-738.0477,35.029903,7.4437823
4904,4904,-738.1982,35.029808,7.442383
4905,4905,-738.3486,35.029716,7.440984
4906,4906,-738.499,35.02962,7.4395843
4907,4907,-738.6495,35.02953,7.4381847
4908,4908,-738.79987,35.029434,7.4367857
4909,4909,-738.9503,35.029343,7.435386
4910,4910,-739.1007,35.029247,7.433987
4911,4911,-739.25116,35.029156,7.4325876
4912,4912,-739.4016,35.02906,7.4311876
4913,4913,-739.552,35.02897,7.4297886
4914,4914,-739.70245,35.028877,7.428389
4915,4915,-739.85284,35.02878,7.42699
4916,4916,-740.0033,35.02869,7.4255905
4917,4917,-740.15375,35.028595,7.424191
4918,4918,-740.30414,35.028503,7.422792
4919,4919,-740.4546,35.028408,7.4213924
4920,4920,-740.60504,35.028316,7.419993
4921,4921,-740.75543,35.02822,7.418594
4922,4922,-740.9059,35.02813,7.4171944
4923,4923,-741.0563,35.028034,7.4157953
4924,4924,-741.2067,35.027943,7.414396
4925,4925,-741.3572,35.027847,7.412996
4926,4926,-741.50757,35.027756,7.411597
4927,4927,-741.658,35.027664,7.4101973
4928,4928,-741.8084,35.02757,7.408798
4929,4929,-741.95886,35.027477,7.4073987
4930,4930,-742.1093,35.02738,7.405999
4931,4931,-742.2597,35.02729,7.4046
4932,4932,-742.41016,35.027195,7.4032006
4933,4933,-742.56055,35.027103,7.4018016
4934,4934,-742.711,35.027008,7.400402
4935,4935,-742.86145,35.026917,7.3990026
4936,4936,-743.01184,35.02682,7.3976035
4937,4937,-743.1623,35.02673,7.3962035
4938,4938,-743.31274,35.026634,7.394804
4939,4939,-743.46313,35.026543,7.393405
4940,4940,-743.6136,35.02645,7.3920054
4941,4941,-743.764,35.026356,7.3906064
4942,4942,-743.9144,35.026264,7.389207
4943,4943,-744.0649,35.02617,7.3878074
4944,4944,-744.2153,35.026077,7.3864083
4945,4945,-744.3657,35.02598,7.385009
4946,4946,-744.5161,35.02589,7.38361
4947,4947,-744.66656,35.025795,7.3822103
4948,4948,-744.817,35.025703,7.3808103
4949,4949,-744.9674,35.025608,7.3794117
4950,4950,-745.11786,35.025517,7.3780117
4951,4951,-745.26825,35.025425,7.3766127
4952,4952,-745.4187,35.02533,7.375213
4953,4953,-745.56915,35.025238,7.3738136
4954,4954,-745.71954,35.025143,7.3724146
4955,4955,-745.87,35.02505,7.371015
4956,4956,-746.0204,35.024956,7.369616
4957,4957,-746.17084,35.024864,7.3682165
4958,4958,-746.3213,35.02477,7.366817
4959,4959,-746.4717,35.024677,7.365418
4960,4960,-746.62213,35.024582,7.3640184
4961,4961,-746.7726,35.02449,7.3626184
4962,4962,-746.923,35.024395,7.3612194
4963,4963,-747.0734,35.024303,7.35982
4964,4964,-747.2238,35.02421,7.358421
4965,4965,-747.37427,35.024117,7.3570213
4966,4966,-747.5247,35.024025,7.355622
4967,4967,-747.6751,35.02393,7.354223
4968,4968,-747.82556,35.023838,7.3528233
4969,4969,-747.97595,35.023743,7.351424
4970,4970,-748.1264,35.02365,7.3500247
4971,4971,-748.27686,35.023556,7.348625
4972,4972,-748.42725,35.023464,7.347226
4973,4973,-748.5777,35.02337,7.345826
4974,4974,-748.7281,35.023277,7.344427
4975,4975,-748.87854,35.023182,7.3430276
4976,4976,-749.029,35.02309,7.341628
4977,4977,-749.1794,35.023,7.340229
4978,4978,-749.32983,35.022903,7.3388295
4979,4979,-749.4803,35.02281,7.33743
4980,4980,-749.6307,35.022717,7.336031
4981,4981,-749.7811,35.022625,7.3346314
4982,4982,-749.9315,35.02253,7.3332324
4983,4983,-750.082,35.022438,7.331833
4984,4984,-750.2324,35.022343,7.330433
4985,4985,-750.3828,35.02225,7.329034
4986,4986,-750.53326,35.022156,7.3276343
4987,4987,-750.68365,35.022064,7.3262353
4988,4988,-750.8341,35.021973,7.324836
4989,4989,-750.98456,35.021877,7.3234363
4990,4990,-751.13495,35.021786,7.322037
4991,4991,-751.2854,35.02169,7.3206377
4992,4992,-751.4358,35.0216,7.3192387
4993,4993,-751.58624,35.021503,7.317839
4994,4994,-751.7367,35.02141,7.3164396
4995,4995,-751.8871,35.021317,7.3150406
4996,4996,-752.03754,35.021225,7.3136406
4997,4997,-752.1879,35.02113,7.312242
4998,4998,-752.3384,35.021038,7.310842
4999,4999,-752.48883,35.020943,7.3094425
5000,5000,-752.6392,35.02085,7.3080435
5001,5001,-752.7897,35.02076,7.306644
5002,5002,-752.9401,35.020664,7.3052444
5003,5003,-753.0905,35.020573,7.3038454
5004,5004,-753.24097,35.020477,7.302446
5005,5005,-753.39136,35.020386,7.301047
5006,5006,-753.5418,35.02029,7.2996473
5007,5007,-753.69226,35.0202,7.298248
5008,5008,-753.84265,35.020103,7.296849
5009,5009,-753.9931,35.02001,7.295449
5010,5010,-754.1435,35.019917,7.2940497
5011,5011,-754.29395,35.019825,7.29265
5012,5012,-754.4444,35.01973,7.2912507
5013,5013,-754.5948,35.019638,7.2898517
5014,5014,-754.74524,35.019547,7.288452
5015,5015,-754.8956,35.01945,7.287053
5016,5016,-755.0461,35.01936,7.2856536
5017,5017,-755.19653,35.019264,7.284254
5018,5018,-755.3469,35.019173,7.282855
5019,5019,-755.4974,35.019077,7.2814555
5020,5020,-755.6478,35.018986,7.2800555
5021,5021,-755.7982,35.01889,7.2786565
5022,5022,-755.94867,35.0188,7.277257
5023,5023,-756.09906,35.018703,7.275858
5024,5024,-756.2495,35.018612,7.2744584
5025,5025,-756.39996,35.018517,7.273059
5026,5026,-756.55035,35.018425,7.27166
