timestep,depth,V
4567,-687.50397,0.109872885
4568,-687.6544,0.109856986
4569,-687.8048,0.109841086
4570,-687.95526,0.10982519
4571,-688.1057,0.10980929
4572,-688.2561,0.109793395
4573,-688.40656,0.109777495
4574,-688.557,0.109761596
4575,-688.7074,0.1097457
4576,-688.85785,0.109729804
4577,-689.00824,0.10971391
4578,-689.1587,0.10969801
4579,-689.30914,0.10968211
4580,-689.45953,0.10966622
4581,-689.61,0.10965032
4582,-689.7604,0.109651685
4583,-689.9108,0.10967023
4584,-690.0613,0.109688774
4585,-690.2117,0.10970731
4586,-690.3621,0.109725855
4587,-690.5125,0.10974439
4588,-690.66296,0.10976294
4589,-690.8134,0.10978148
4590,-690.9638,0.10980002
4591,-691.11426,0.10981856
4592,-691.26465,0.1098371
4593,-691.4151,0.109855644
4594,-691.56555,0.10987419
4595,-691.71594,0.109892726
4596,-691.8664,0.10991127
4597,-692.01685,0.109929815
4598,-692.16724,0.10994835
4599,-692.3177,0.10996689
4600,-692.4681,0.109985426
4601,-692.6185,0.11000397
4602,-692.769,0.110022515
4603,-692.9194,0.11004105
4604,-693.0698,0.1100596
4605,-693.2202,0.11007813
4606,-693.37067,0.11009668
4607,-693.5211,0.11011522
4608,-693.6715,0.11013376
4609,-693.82196,0.110152304
4610,-693.97235,0.11017084
4611,-694.1228,0.110189386
4612,-694.27325,0.11020793
4613,-694.42365,0.11022647
4614,-694.5741,0.11024501
4615,-694.72455,0.110263556
4616,-694.87494,0.11028209
4617,-695.0254,0.11030064
4618,-695.1758,0.110319175
4619,-695.32623,0.11033772
4620,-695.4767,0.110356264
4621,-695.6271,0.1103748
4622,-695.7775,0.110393345
4623,-695.9279,0.11041188
4624,-696.07837,0.11043043
4625,-696.2288,0.11044897
4626,-696.3792,0.11046751
4627,-696.52966,0.11048605
4628,-696.68005,0.11050459
4629,-696.8305,0.110523134
4630,-696.98096,0.11054167
4631,-697.13135,0.11056021
4632,-697.2818,0.11057875
4633,-697.4322,0.11059729
4634,-697.58264,0.110615835
4635,-697.7331,0.11063438
4636,-697.8835,0.110652916
4637,-698.03394,0.11067146
4638,-698.1844,0.110690005
4639,-698.3348,0.11070854
4640,-698.4852,0.11072709
4641,-698.6356,0.11074562
4642,-698.7861,0.11076417
4643,-698.9365,0.11078271
4644,-699.0869,0.11080125
4645,-699.23737,0.110819794
4646,-699.38776,0.11083833
4647,-699.5382,0.110856876
4648,-699.68866,0.11087542
4649,-699.83905,0.11089396
4650,-699.9895,0.1109125
4651,-700.1399,0.11093104
4652,-700.29034,0.11094958
4653,-700.4408,0.11096813
4654,-700.5912,0.110986665
4655,-700.74164,0.11100521
4656,-700.8921,0.111023754
4657,-701.0425,0.11104229
4658,-701.19293,0.111060835
4659,-701.3433,0.11107937
4660,-701.4938,0.11109792
4661,-701.6442,0.111116454
4662,-701.7946,0.11113499
4663,-701.94507,0.111153536
4664,-702.09546,0.11117207
4665,-702.2459,0.11119062
4666,-702.39636,0.11120916
4667,-702.54675,0.1112277
4668,-702.6972,0.11124624
4669,-702.8476,0.11126478
4670,-702.99805,0.111283325
4671,-703.1485,0.11130187
4672,-703.2989,0.111320406
4673,-703.44934,0.11133895
4674,-703.5998,0.111357495
4675,-703.7502,0.11137603
4676,-703.90063,0.11139458
4677,-704.051,0.111413114
4678,-704.2015,0.11143166
4679,-704.3519,0.1114502
4680,-704.5023,0.11146874
4681,-704.6528,0.111487284
4682,-704.80316,0.11150582
4683,-704.9536,0.111524366
4684,-705.10406,0.11154291
4685,-705.25446,0.11156145
4686,-705.4049,0.11157999
4687,-705.5553,0.11159853
4688,-705.70575,0.11161707
4689,-705.8562,0.11163562
4690,-706.0066,0.111654155
4691,-706.15704,0.1116727
4692,-706.30743,0.11169124
4693,-706.4579,0.11170977
4694,-706.60834,0.11172832
4695,-706.7587,0.111746855
4696,-706.9092,0.1117654
4697,-707.05963,0.111783944
4698,-707.21,0.11180248
4699,-707.3605,0.111821026
4700,-707.51086,0.11183956
4701,-707.6613,0.11185811
4702,-707.81177,0.11187665
4703,-707.96216,0.11189519
4704,-708.1126,0.11191373
4705,-708.263,0.11193227
4706,-708.41345,0.111950815
4707,-708.5639,0.11196936
4708,-708.7143,0.111987896
4709,-708.86475,0.11200644
4710,-709.01514,0.11202498
4711,-709.1656,0.11204352
4712,-709.31604,0.11206207
4713,-709.46643,0.112080604
4714,-709.6169,0.11209915
4715,-709.76733,0.11211769
4716,-709.9177,0.11213623
4717,-710.0682,0.112154774
4718,-710.21857,0.11217331
4719,-710.369,0.112191856
4720,-710.5195,0.1122104
4721,-710.66986,0.11222894
4722,-710.8203,0.11224748
4723,-710.9707,0.11226602
4724,-711.12115,0.112284556
4725,-711.2716,0.1123031
4726,-711.422,0.11232164
4727,-711.57245,0.11234018
4728,-711.72284,0.11235872
4729,-711.8733,0.11237726
4730,-712.02374,0.11239581
4731,-712.17413,0.112414345
4732,-712.3246,0.11243289
4733,-712.475,0.11245143
4734,-712.6254,0.11246997
4735,-712.7759,0.112488516
4736,-712.9263,0.11250705
4737,-713.0767,0.1125256
4738,-713.2272,0.11254414
4739,-713.37756,0.11256268
4740,-713.528,0.11258122
4741,-713.6784,0.11259976
4742,-713.82886,0.112618305
4743,-713.9793,0.11263685
4744,-714.1297,0.11265539
4745,-714.28015,0.11267393
4746,-714.43054,0.11269247
4747,-714.581,0.11271101
4748,-714.73145,0.11272956
4749,-714.88184,0.112748094
4750,-715.0323,0.11276664
4751,-715.1827,0.112785175
4752,-715.3331,0.11280372
4753,-715.4836,0.112822264
4754,-715.634,0.1128408
4755,-715.7844,0.112859346
4756,-715.9349,0.11287788
4757,-716.08527,0.11289642
4758,-716.2357,0.112914965
4759,-716.3861,0.1129335
4760,-716.53656,0.112952046
4761,-716.687,0.11297059
4762,-716.8374,0.11298913
4763,-716.98785,0.11300767
4764,-717.13824,0.11302621
4765,-717.2887,0.11304475
4766,-717.43915,0.1130633
4767,-717.58954,0.113081835
4768,-717.74,0.11310038
4769,-717.8904,0.11311892
4770,-718.04083,0.11313746
4771,-718.1913,0.113156006
4772,-718.3417,0.11317454
4773,-718.4921,0.11319309
4774,-718.6425,0.113211624
4775,-718.79297,0.11323017
4776,-718.9434,0.11324871
4777,-719.0938,0.11326725
4778,-719.24426,0.113285795
4779,-719.3947,0.11330434
4780,-719.5451,0.11332288
4781,-719.69556,0.11334142
4782,-719.84595,0.11335996
4783,-719.9964,0.1133785
4784,-720.14685,0.11339705
4785,-720.29724,0.113415584
4786,-720.4477,0.11343413
4787,-720.5981,0.11345266
4788,-720.74854,0.1134712
4789,-720.899,0.11348975
4790,-721.0494,0.113508284
4791,-721.1998,0.11352683
4792,-721.3502,0.113545366
4793,-721.5007,0.11356391
4794,-721.6511,0.113582455
4795,-721.8015,0.11360099
4796,-721.95197,0.113619536
4797,-722.1024,0.11363808
4798,-722.2528,0.11365662
4799,-722.40326,0.11367516
4800,-722.55365,0.1136937
4801,-722.7041,0.113712244
4802,-722.85455,0.11373079
4803,-723.00494,0.113749325
4804,-723.1554,0.11376787
4805,-723.3058,0.11378641
4806,-723.45624,0.11380495
4807,-723.6067,0.113823496
4808,-723.7571,0.11384203
4809,-723.90753,0.11386058
4810,-724.0579,0.113879114
4811,-724.2084,0.11389766
4812,-724.3588,0.1139162
4813,-724.5092,0.11393474
4814,-724.65967,0.113953285
4815,-724.81006,0.11397182
4816,-724.9605,0.11399037
4817,-725.11096,0.11400891
4818,-725.26135,0.11402745
4819,-725.4118,0.114045985
4820,-725.56226,0.11406453
4821,-725.71265,0.11408307
4822,-725.8631,0.11410161
4823,-726.0135,0.11412015
4824,-726.16394,0.11413869
4825,-726.3144,0.11415724
4826,-726.4648,0.114175774
4827,-726.61523,0.11419432
4828,-726.7656,0.114212856
4829,-726.9161,0.1142314
4830,-727.0665,0.114249945
4831,-727.2169,0.11426848
4832,-727.3674,0.114287026
4833,-727.51776,0.11430556
4834,-727.6682,0.11432411
4835,-727.81866,0.11434265
4836,-727.96906,0.11436119
4837,-728.1195,0.114379734
4838,-728.26996,0.11439828
4839,-728.42035,0.114416815
4840,-728.5708,0.11443536
4841,-728.7212,0.1144539
4842,-728.87164,0.11447244
4843,-729.0221,0.114490986
4844,-729.1725,0.11450952
4845,-729.32294,0.11452807
4846,-729.4733,0.114546604
4847,-729.6238,0.114541605
4848,-729.77423,0.11443722
4849,-729.9246,0.114332885
4850,-730.0751,0.1142285
4851,-730.22546,0.114124164
4852,-730.3759,0.11401978
4853,-730.52637,0.1139154
4854,-730.67676,0.11381106
4855,-730.8272,0.11370668
4856,-730.9776,0.11360234
4857,-731.12805,0.11349796
4858,-731.2785,0.113393575
4859,-731.4289,0.11328923
4860,-731.57935,0.11318485
4861,-731.7298,0.113080464
4862,-731.8802,0.11297613
4863,-732.03064,0.112871744
4864,-732.181,0.112767406
4865,-732.3315,0.11266302
4866,-732.48193,0.11255864
4867,-732.6323,0.112454295
4868,-732.7828,0.11234992
4869,-732.93317,0.112245575
4870,-733.0836,0.11214119
4871,-733.2341,0.11203681
4872,-733.38446,0.11193247
4873,-733.5349,0.11182809
4874,-733.6853,0.11172375
4875,-733.83575,0.11161937
4876,-733.9862,0.111514986
4877,-734.1366,0.11141065
4878,-734.28705,0.111306265
4879,-734.4375,0.11120188
4880,-734.5879,0.111097544
4881,-734.73834,0.11099316
4882,-734.88873,0.11088882
4883,-735.0392,0.110784434
4884,-735.18964,0.11068005
4885,-735.34,0.11057571
4886,-735.4905,0.11047133
4887,-735.64087,0.11036699
4888,-735.7913,0.11026261
4889,-735.9418,0.11015823
4890,-736.09216,0.11005389
4891,-736.2426,0.10994951
4892,-736.393,0.10984516
4893,-736.54346,0.10974078
4894,-736.6939,0.109636396
4895,-736.8443,0.10953206
4896,-736.99475,0.109427676
4897,-737.1452,0.10932329
4898,-737.2956,0.109218955
4899,-737.44604,0.10911457
4900,-737.59644,0.109010234
4901,-737.7469,0.10890585
4902,-737.89734,0.10880147
4903,-738.0477,0.10869713
4904,-738.1982,0.10859275
4905,-738.3486,0.1084884
4906,-738.499,0.10838403
4907,-738.6495,0.108279645
4908,-738.79987,0.1081753
4909,-738.9503,0.10807092
4910,-739.1007,0.10796658
4911,-739.25116,0.1078622
4912,-739.4016,0.107757814
4913,-739.552,0.10765348
4914,-739.70245,0.10754909
4915,-739.85284,0.10744475
4916,-740.0033,0.107340366
4917,-740.15375,0.10723598
4918,-740.30414,0.107131645
4919,-740.4546,0.10702726
4920,-740.60504,0.10692288
4921,-740.75543,0.10681854
4922,-740.9059,0.10671416
4923,-741.0563,0.10660982
4924,-741.2067,0.10650544
4925,-741.3572,0.106401056
4926,-741.50757,0.10629672
4927,-741.658,0.106192335
4928,-741.8084,0.106088
4929,-741.95886,0.105983615
4930,-742.1093,0.10587923
4931,-742.2597,0.10577489
4932,-742.41016,0.105670504
4933,-742.56055,0.10556617
4934,-742.711,0.10546178
4935,-742.86145,0.1053574
4936,-743.01184,0.10525306
4937,-743.1623,0.10514868
4938,-743.31274,0.1050443
4939,-743.46313,0.10493995
4940,-743.6136,0.10483557
4941,-743.764,0.10473123
4942,-743.9144,0.10462685
4943,-744.0649,0.10452247
4944,-744.2153,0.10441813
4945,-744.3657,0.104313746
4946,-744.5161,0.10420941
4947,-744.66656,0.104105026
4948,-744.817,0.10400064
4949,-744.9674,0.103896305
4950,-745.11786,0.10379192
4951,-745.26825,0.103687584
4952,-745.4187,0.1035832
4953,-745.56915,0.10347882
4954,-745.71954,0.103374474
4955,-745.87,0.10327009
4956,-746.0204,0.10316575
4957,-746.17084,0.10306137
4958,-746.3213,0.10295699
4959,-746.4717,0.10285265
4960,-746.62213,0.10274827
4961,-746.7726,0.102643885
4962,-746.923,0.10253954
4963,-747.0734,0.102435164
4964,-747.2238,0.10233082
4965,-747.37427,0.102226436
4966,-747.5247,0.10212205
4967,-747.6751,0.102017716
4968,-747.82556,0.10191333
4969,-747.97595,0.101808995
4970,-748.1264,0.10170461
4971,-748.27686,0.10160023
4972,-748.42725,0.10149589
4973,-748.5777,0.10139151
4974,-748.7281,0.10128717
4975,-748.87854,0.10118279
4976,-749.029,0.101078406
4977,-749.1794,0.10097406
4978,-749.32983,0.10086968
4979,-749.4803,0.100765295
4980,-749.6307,0.10066096
4981,-749.7811,0.100556575
4982,-749.9315,0.10045224
4983,-750.082,0.100347854
4984,-750.2324,0.10024347
4985,-750.3828,0.10013913
4986,-750.53326,0.10003475
4987,-750.68365,0.099930406
4988,-750.8341,0.09982602
4989,-750.98456,0.09972164
4990,-751.13495,0.0996173
4991,-751.2854,0.09951292
4992,-751.4358,0.09940858
4993,-751.58624,0.0993042
4994,-751.7367,0.09919982
4995,-751.8871,0.09909548
4996,-752.03754,0.098991096
4997,-752.1879,0.09888676
4998,-752.3384,0.098782375
4999,-752.48883,0.09867799
5000,-752.6392,0.09857365
5001,-752.7897,0.098469265
5002,-752.9401,0.09836488
5003,-753.0905,0.098260544
5004,-753.24097,0.09815616
5005,-753.39136,0.09805182
5006,-753.5418,0.09794744
5007,-753.69226,0.09784306
5008,-753.84265,0.09773872
5009,-753.9931,0.09763434
5010,-754.1435,0.09752999
5011,-754.29395,0.09742561
5012,-754.4444,0.09732123
5013,-754.5948,0.09721689
5014,-754.74524,0.09711251
5015,-754.8956,0.09700817
5016,-755.0461,0.096903786
5017,-755.19653,0.0967994
5018,-755.3469,0.096695065
5019,-755.4974,0.09659068
5020,-755.6478,0.0964863
5021,-755.7982,0.09638196
5022,-755.94867,0.09627758
5023,-756.09906,0.096173234
5024,-756.2495,0.09606885
5025,-756.39996,0.09596448
5026,-756.55035,0.09586013
5027,-756.7008,0.09575575
5028,-756.8512,0.09565141
5029,-757.00165,0.09554703
5030,-757.1521,0.095442645
5031,-757.3025,0.09533831
5032,-757.45294,0.095233925
5033,-757.60333,0.09512958
5034,-757.7538,0.0950252
5035,-757.90424,0.09492082
5036,-758.0546,0.094816476
5037,-758.2051,0.09471209
5038,-758.35547,0.094607756
5039,-758.5059,0.09450337
5040,-758.6564,0.09439899
5041,-758.80676,0.09429465
5042,-758.9572,0.09419027
5043,-759.10767,0.09408589
5044,-759.25806,0.09398155
5045,-759.4085,0.09387717
5046,-759.5589,0.09377282
5047,-759.70935,0.09366844
5048,-759.8598,0.09356406
5049,-760.0102,0.09345972
5050,-760.16064,0.093355335
5051,-760.31104,0.093251
5052,-760.4615,0.093146615
5053,-760.61194,0.09304223
5054,-760.7623,0.092937894
5055,-760.9128,0.09283351
5056,-761.0632,0.09272917
5057,-761.2136,0.09262479
5058,-761.3641,0.09252041
5059,-761.51447,0.09241606
5060,-761.6649,0.09231168
5061,-761.81537,0.0922073
5062,-761.96576,0.09210296
5063,-762.1162,0.09199858
5064,-762.2666,0.09189424
5065,-762.41705,0.09178986
5066,-762.5675,0.091685474
5067,-762.7179,0.091581136
5068,-762.86835,0.09147675
5069,-763.01874,0.091372415
5070,-763.1692,0.09126803
5071,-763.31964,0.09116365
5072,-763.47003,0.091059305
5073,-763.6205,0.09095492
5074,-763.7709,0.090850584
5075,-763.9213,0.0907462
5076,-764.0718,0.09064182
5077,-764.22217,0.09053748
5078,-764.3726,0.0904331
5079,-764.523,0.09032876
5080,-764.67346,0.09022438
5081,-764.8239,0.090119995
5082,-764.9743,0.09001565
5083,-765.12476,0.08991127
5084,-765.2752,0.089806885
5085,-765.4256,0.08970255
5086,-765.57605,0.089598164
5087,-765.72644,0.089493826
5088,-765.8769,0.08938944
5089,-766.02734,0.08928506
5090,-766.17773,0.08918072
5091,-766.3282,0.08907634
5092,-766.4786,0.088972
5093,-766.629,0.08886762
5094,-766.7795,0.08876324
5095,-766.9299,0.08865889
5096,-767.0803,0.08855451
5097,-767.2307,0.08845017
5098,-767.38116,0.08834579
5099,-767.5316,0.088241406
5100,-767.682,0.08813707
5101,-767.83246,0.088032685
5102,-767.9829,0.0879283
5103,-768.1333,0.087823965
5104,-768.28375,0.08771958
5105,-768.43414,0.08761524
5106,-768.5846,0.087510854
5107,-768.73505,0.08740648
5108,-768.88544,0.08730213
5109,-769.0359,0.08719775
5110,-769.1863,0.08709341
5111,-769.33673,0.08698903
5112,-769.4872,0.08688465
5113,-769.6376,0.08678031
5114,-769.788,0.08667593
5115,-769.9384,0.08657159
5116,-770.08887,0.08646721
5117,-770.2393,0.086362824
5118,-770.3897,0.08625848
5119,-770.54016,0.086154096
5120,-770.69055,0.086056784
5121,-770.841,0.085962415
5122,-770.99146,0.085868046
5123,-771.14185,0.08577372
5124,-771.2923,0.08567935
5125,-771.44275,0.08558498
5126,-771.59314,0.08549065
5127,-771.7436,0.08539629
5128,-771.894,0.08530196
5129,-772.04443,0.08520759
5130,-772.1949,0.08511322
5131,-772.3453,0.08501889
5132,-772.4957,0.08492452
5133,-772.6461,0.084830195
5134,-772.7966,0.084735826
5135,-772.947,0.08464146
5136,-773.0974,0.08454713
5137,-773.24786,0.08445276
5138,-773.39825,0.08435843
5139,-773.5487,0.08426406
5140,-773.69916,0.08416969
5141,-773.84955,0.08407536
5142,-774.0,0.083981
5143,-774.15045,0.08388663
5144,-774.30084,0.0837923
5145,-774.4513,0.08369793
5146,-774.6017,0.083603606
5147,-774.75214,0.08350924
5148,-774.9026,0.08341487
5149,-775.053,0.083320536
5150,-775.2034,0.083226174
5151,-775.3538,0.08313184
5152,-775.5043,0.08303747
5153,-775.6547,0.082943104
5154,-775.8051,0.08284877
5155,-775.95557,0.0827544
5156,-776.10596,0.08266008
5157,-776.2564,0.08256571
5158,-776.40686,0.08247134
5159,-776.55725,0.08237702
5160,-776.7077,0.08228265
5161,-776.85815,0.08218828
5162,-777.00854,0.08209395
5163,-777.159,0.08199958
5164,-777.3094,0.08190525
5165,-777.45984,0.081810884
5166,-777.6103,0.081716515
5167,-777.7607,0.08162218
5168,-777.91113,0.081527814
5169,-778.0615,0.08143349
5170,-778.212,0.08133912
5171,-778.3624,0.08124475
5172,-778.5128,0.08115043
5173,-778.66327,0.08105606
5174,-778.81366,0.08096173
5175,-778.9641,0.08086736
5176,-779.11456,0.08077299
5177,-779.26495,0.08067866
5178,-779.4154,0.080584295
5179,-779.5658,0.08048996
5180,-779.71625,0.080395594
5181,-779.8667,0.080301225
5182,-780.0171,0.0802069
5183,-780.16754,0.08011253
5184,-780.318,0.08001816
5185,-780.4684,0.07992383
5186,-780.61884,0.07982947
5187,-780.7692,0.07973514
5188,-780.9197,0.07964077
5189,-781.0701,0.0795464
5190,-781.2205,0.07945207
5191,-781.371,0.0793577
5192,-781.52136,0.079263374
5193,-781.6718,0.079169005
5194,-781.82227,0.079074636
5195,-781.97266,0.07898031
5196,-782.1231,0.07888594
5197,-782.2735,0.07879161
5198,-782.42395,0.07869724
5199,-782.5744,0.07860287
5200,-782.7248,0.07850854
5201,-782.87524,0.07841418
5202,-783.0257,0.07831981
5203,-783.1761,0.07822548
5204,-783.32654,0.07813111
5205,-783.4769,0.078036785
5206,-783.6274,0.077942416
5207,-783.77783,0.07784805
5208,-783.9282,0.077753715
5209,-784.0787,0.07765935
5210,-784.22906,0.07756502
5211,-784.3795,0.07747065
5212,-784.52997,0.07737628
5213,-784.68036,0.07728195
5214,-784.8308,0.07718759
5215,-784.9812,0.07709326
5216,-785.13165,0.07699889
5217,-785.2821,0.07690452
5218,-785.4325,0.076810196
5219,-785.58295,0.07671583
5220,-785.73334,0.076621495
5221,-785.8838,0.076527126
5222,-786.03424,0.076432765
5223,-786.18463,0.07633843
5224,-786.3351,0.07624406
5225,-786.48553,0.076149695
5226,-786.6359,0.07605536
5227,-786.7864,0.075960994
5228,-786.93677,0.07586667
5229,-787.0872,0.0757723
5230,-787.2377,0.07567793
5231,-787.38806,0.07558361
5232,-787.5385,0.07548924
5233,-787.6889,0.075394906
5234,-787.83936,0.07530054
5235,-787.9898,0.07520617
5236,-788.1402,0.075111836
5237,-788.29065,0.075017475
5238,-788.44104,0.07492314
5239,-788.5915,0.074828774
5240,-788.74194,0.074734405
5241,-788.89233,0.07464008
5242,-789.0428,0.07454571
5243,-789.19324,0.07445134
5244,-789.3436,0.07435701
5245,-789.4941,0.07426265
5246,-789.6445,0.07416832
5247,-789.7949,0.07407395
5248,-789.9454,0.07397958
5249,-790.09576,0.07388525
5250,-790.2462,0.073790886
5251,-790.3966,0.07369655
5252,-790.54706,0.073602185
5253,-790.6975,0.073507816
5254,-790.8479,0.07341349
5255,-790.99835,0.07331912
5256,-791.14874,0.07322479
5257,-791.2992,0.07313042
5258,-791.44965,0.07303605
5259,-791.60004,0.07294173
5260,-791.7505,0.07284736
5261,-791.9009,0.07275303
5262,-792.05133,0.07265866
5263,-792.2018,0.07256429
5264,-792.3522,0.072469965
5265,-792.5026,0.072375596
5266,-792.6531,0.07228123
5267,-792.80347,0.072186895
5268,-792.9539,0.07209253
5269,-793.1043,0.0719982
5270,-793.25476,0.07190383
5271,-793.4052,0.07180946
5272,-793.5556,0.07171513
5273,-793.70605,0.07162077
5274,-793.85645,0.07152644
5275,-794.0069,0.07143207
5276,-794.15735,0.0713377
5277,-794.30774,0.071243376
5278,-794.4582,0.07114901
5279,-794.6086,0.071054675
5280,-794.75903,0.070960306
5281,-794.9095,0.07086594
5282,-795.0599,0.07077161
5283,-795.2103,0.07067724
5284,-795.3608,0.070582874
5285,-795.51117,0.07048854
5286,-795.6616,0.07039417
5287,-795.812,0.07029985
5288,-795.96246,0.07020548
5289,-796.1129,0.07011111
5290,-796.2633,0.07001679
5291,-796.41376,0.06992242
5292,-796.56415,0.069828086
5293,-796.7146,0.06973372
5294,-796.86505,0.06963935
5295,-797.01544,0.06954502
5296,-797.1659,0.069450654
5297,-797.3163,0.06935632
5298,-797.46674,0.06926195
5299,-797.6172,0.069167584
5300,-797.7676,0.06907326
5301,-797.918,0.06897889
5302,-798.0684,0.06888456
5303,-798.2189,0.06879019
5304,-798.3693,0.06869583
5305,-798.5197,0.0686015
5306,-798.67017,0.06850713
5307,-798.8206,0.06841276
5308,-798.971,0.06831843
5309,-799.12146,0.068224065
5310,-799.27185,0.06812973
5311,-799.4223,0.068035364
5312,-799.57275,0.067940995
5313,-799.72314,0.06784667
5314,-799.8736,0.0677523
5315,-800.024,0.06765797
5316,-800.17444,0.0675636
5317,-800.3249,0.06746923
5318,-800.4753,0.06737491
5319,-800.62573,0.06728054
5320,-800.7761,0.06718621
5321,-800.9266,0.06709184
5322,-801.077,0.06699747
5323,-801.2274,0.066903144
5324,-801.37787,0.066808775
5325,-801.5283,0.066714406
5326,-801.6787,0.066620074
