timestep,depth,Salinity
1062,-121.00228,36.34534
1063,-121.115746,36.345913
1064,-121.22921,36.346485
1065,-121.34268,36.347054
1066,-121.45615,36.347626
1067,-121.56962,36.348198
1068,-121.68308,36.348766
1069,-121.79655,36.34934
1070,-121.91002,36.34991
1071,-122.02348,36.350483
1072,-122.136955,36.35105
1073,-122.25042,36.351624
1074,-122.363884,36.352196
1075,-122.477356,36.352764
1076,-122.59082,36.353336
1077,-122.704285,36.35391
1078,-122.81776,36.354477
1079,-122.93122,36.35505
1080,-123.04469,36.35562
1081,-123.15816,36.35619
1082,-123.27162,36.356762
1083,-123.38509,36.357334
1084,-123.49856,36.357903
1085,-123.61203,36.358475
1086,-123.725494,36.359047
1087,-123.83896,36.359615
1088,-123.95243,36.360188
1089,-124.065895,36.36076
1090,-124.17937,36.361332
1091,-124.29283,36.3619
1092,-124.406296,36.362473
1093,-124.51977,36.363045
1094,-124.63323,36.363613
1095,-124.7467,36.364185
1096,-124.86017,36.364758
1097,-124.97363,36.365383
1098,-125.087105,36.36606
1099,-125.20057,36.366734
1100,-125.31403,36.367413
1101,-125.427505,36.368088
1102,-125.54097,36.368763
1103,-125.65444,36.36944
1104,-125.76791,36.370117
1105,-125.88137,36.370792
1106,-125.99484,36.371468
1107,-126.10831,36.372147
1108,-126.22177,36.37282
1109,-126.33524,36.373497
1110,-126.44871,36.374176
1111,-126.56218,36.37485
1112,-126.675644,36.375526
1113,-126.78911,36.3762
1114,-126.90258,36.37688
1115,-127.016045,36.377556
1116,-127.12952,36.37823
1117,-127.24298,36.37891
1118,-127.356445,36.379585
1119,-127.46992,36.38026
1120,-127.58338,36.38094
1121,-127.69685,36.381615
1122,-127.81032,36.38229
1123,-127.92378,36.382965
1124,-128.03726,36.383644
1125,-128.15073,36.38432
1126,-128.26419,36.384995
1127,-128.37766,36.385674
1128,-128.49112,36.38635
1129,-128.60458,36.387024
1130,-128.71805,36.3877
1131,-128.83153,36.38838
1132,-128.94499,36.389053
1133,-129.05846,36.38973
1134,-129.17192,36.390408
1135,-129.28539,36.391083
1136,-129.39886,36.391758
1137,-129.51233,36.392437
1138,-129.6258,36.393112
1139,-129.73926,36.393787
1140,-129.85272,36.394463
1141,-129.9662,36.39514
1142,-130.07967,36.395817
1143,-130.19313,36.396492
1144,-130.3066,36.39717
1145,-130.42006,36.397846
1146,-130.53354,36.39852
1147,-130.647,36.3992
1148,-130.76047,36.399876
1149,-130.87393,36.40055
1150,-130.9874,36.401226
1151,-131.10088,36.401905
1152,-131.21434,36.40258
1153,-131.3278,36.403255
1154,-131.44127,36.403934
1155,-131.55473,36.40461
1156,-131.66821,36.405285
1157,-131.78168,36.405964
1158,-131.89514,36.40664
1159,-132.0086,36.407314
1160,-132.12207,36.40799
1161,-132.23553,36.40867
1162,-132.34901,36.409344
1163,-132.46248,36.41002
1164,-132.57594,36.410698
1165,-132.6894,36.411373
1166,-132.80287,36.41205
1167,-132.91635,36.412727
1168,-133.02982,36.413403
1169,-133.14328,36.414078
1170,-133.25674,36.414753
1171,-133.37021,36.415432
1172,-133.48369,36.416107
1173,-133.59715,36.416782
1174,-133.71062,36.41746
1175,-133.82408,36.418137
1176,-133.93755,36.41881
1177,-134.05103,36.41949
1178,-134.16449,36.420166
1179,-134.27795,36.42084
1180,-134.39142,36.421516
1181,-134.50488,36.422195
1182,-134.61836,36.42287
1183,-134.73183,36.423546
1184,-134.84529,36.424225
1185,-134.95876,36.4249
1186,-135.07222,36.425575
1187,-135.1857,36.426254
1188,-135.29916,36.42693
1189,-135.41263,36.427605
1190,-135.5261,36.42828
1191,-135.63956,36.42896
1192,-135.75302,36.429634
1193,-135.8665,36.43031
1194,-135.97997,36.43099
1195,-136.09343,36.431664
1196,-136.2069,36.43234
1197,-136.32036,36.433018
1198,-136.43384,36.433693
1199,-136.5473,36.43437
1200,-136.66077,36.435043
1201,-136.77423,36.435722
1202,-136.8877,36.436398
1203,-137.00117,36.437073
1204,-137.11464,36.43775
1205,-137.2281,36.438427
1206,-137.34157,36.439102
1207,-137.45503,36.43978
1208,-137.56851,36.440456
1209,-137.68198,36.44113
1210,-137.79544,36.441807
1211,-137.9089,36.442486
1212,-138.02237,36.44316
1213,-138.13585,36.443836
1214,-138.24931,36.444515
1215,-138.36278,36.44519
1216,-138.47624,36.445866
1217,-138.5897,36.446545
1218,-138.70319,36.44722
1219,-138.81665,36.447895
1220,-138.93011,36.44857
1221,-139.04358,36.44925
1222,-139.15704,36.449924
1223,-139.27051,36.4506
1224,-139.38399,36.45126
1225,-139.49745,36.451836
1226,-139.61092,36.452415
1227,-139.72438,36.45299
1228,-139.83784,36.453568
1229,-139.95132,36.454144
1230,-140.06479,36.45472
1231,-140.17825,36.455296
1232,-140.29172,36.45587
1233,-140.40518,36.45645
1234,-140.51866,36.457027
1235,-140.63213,36.457603
1236,-140.74559,36.45818
1237,-140.85905,36.458755
1238,-140.97252,36.45933
1239,-141.086,36.459908
1240,-141.19946,36.460487
1241,-141.31293,36.461063
1242,-141.42639,36.46164
1243,-141.53986,36.462215
1244,-141.65334,36.46279
1245,-141.7668,36.463367
1246,-141.88026,36.463943
1247,-141.99373,36.464523
1248,-142.1072,36.4651
1249,-142.22067,36.465675
1250,-142.33414,36.46625
1251,-142.4476,36.466827
1252,-142.56107,36.467403
1253,-142.67453,36.46798
1254,-142.788,36.46856
1255,-142.90147,36.469135
1256,-143.01494,36.46971
1257,-143.1284,36.470287
1258,-143.24187,36.470863
1259,-143.35533,36.47144
1260,-143.46881,36.472015
1261,-143.58228,36.472595
1262,-143.69574,36.47317
1263,-143.8092,36.473747
1264,-143.92267,36.474323
1265,-144.03615,36.4749
1266,-144.14961,36.475475
1267,-144.26308,36.47605
1268,-144.37654,36.47663
1269,-144.49,36.477207
1270,-144.60349,36.477783
1271,-144.71695,36.47836
1272,-144.83041,36.478935
1273,-144.94388,36.47951
1274,-145.05734,36.480087
1275,-145.17082,36.480667
1276,-145.28429,36.481243
1277,-145.39775,36.48182
1278,-145.51122,36.482395
1279,-145.62468,36.48297
1280,-145.73816,36.483547
1281,-145.85162,36.484123
1282,-145.96509,36.484703
1283,-146.07855,36.48528
1284,-146.19202,36.485855
1285,-146.30548,36.48643
1286,-146.41896,36.487007
1287,-146.53242,36.487583
1288,-146.64589,36.48816
1289,-146.75935,36.48874
1290,-146.87282,36.489315
1291,-146.9863,36.48989
1292,-147.09976,36.490467
1293,-147.21323,36.491043
1294,-147.32669,36.49162
1295,-147.44016,36.492195
1296,-147.55363,36.492775
1297,-147.6671,36.49335
1298,-147.78056,36.493927
1299,-147.89403,36.494503
1300,-148.00749,36.49508
1301,-148.12097,36.495655
1302,-148.23444,36.49623
1303,-148.3479,36.49681
1304,-148.46136,36.497387
1305,-148.57483,36.497963
1306,-148.68831,36.49854
1307,-148.80177,36.499115
1308,-148.91524,36.49969
1309,-149.0287,36.500267
1310,-149.14217,36.500843
1311,-149.25563,36.501423
1312,-149.36911,36.502
1313,-149.48257,36.502575
1314,-149.59604,36.50315
1315,-149.7095,36.503727
1316,-149.82297,36.504303
1317,-149.93645,36.50488
1318,-150.04991,36.50546
1319,-150.16338,36.506035
1320,-150.27684,36.50661
1321,-150.3903,36.507187
1322,-150.50378,36.507763
1323,-150.61725,36.50834
1324,-150.73071,36.508915
1325,-150.84418,36.509495
1326,-150.95764,36.51007
1327,-151.07112,36.510647
1328,-151.18459,36.511223
1329,-151.29805,36.5118
1330,-151.41151,36.512375
1331,-151.52498,36.51295
1332,-151.63846,36.51353
1333,-151.75192,36.514107
1334,-151.86539,36.514683
1335,-151.97885,36.51526
1336,-152.09232,36.515835
1337,-152.2058,36.51641
1338,-152.31926,36.516987
1339,-152.43272,36.517567
1340,-152.54619,36.518143
1341,-152.65965,36.51872
1342,-152.77312,36.519295
1343,-152.8866,36.51987
1344,-153.00006,36.520447
1345,-153.11353,36.521023
1346,-153.22699,36.521603
1347,-153.34045,36.52218
1348,-153.45393,36.522755
1349,-153.5674,36.52333
1350,-153.68086,36.523907
1351,-153.79433,36.524483
1352,-153.90779,36.52506
1353,-154.02127,36.52564
1354,-154.13474,36.526215
1355,-154.2482,36.52679
1356,-154.36166,36.527367
1357,-154.47513,36.527943
1358,-154.58861,36.52852
1359,-154.70207,36.529095
1360,-154.81554,36.529675
1361,-154.929,36.53025
1362,-155.04247,36.53074
1363,-155.15594,36.53113
1364,-155.26941,36.531525
1365,-155.38287,36.531914
1366,-155.49634,36.532307
1367,-155.6098,36.532696
1368,-155.72328,36.53309
1369,-155.83675,36.53348
1370,-155.95021,36.53387
1371,-156.06367,36.534264
1372,-156.17714,36.534653
1373,-156.2906,36.535046
1374,-156.40408,36.53544
1375,-156.51755,36.535828
1376,-156.63101,36.53622
1377,-156.74448,36.53661
1378,-156.85794,36.537003
1379,-156.97142,36.537395
1380,-157.08488,36.537785
1381,-157.19835,36.538177
1382,-157.31181,36.538567
1383,-157.42528,36.53896
1384,-157.53876,36.539352
1385,-157.65222,36.53974
1386,-157.76569,36.540134
1387,-157.87915,36.540524
1388,-157.99261,36.540916
1389,-158.1061,36.54131
1390,-158.21956,36.5417
1391,-158.33302,36.54209
1392,-158.44649,36.54248
1393,-158.55995,36.542873
1394,-158.67343,36.543266
1395,-158.7869,36.543655
1396,-158.90036,36.54405
1397,-159.01382,36.544437
1398,-159.12729,36.54483
1399,-159.24077,36.54522
1400,-159.35423,36.545612
1401,-159.4677,36.546005
1402,-159.58116,36.546394
1403,-159.69463,36.546787
1404,-159.80809,36.547176
1405,-159.92157,36.54757
1406,-160.03503,36.547962
1407,-160.1485,36.54835
1408,-160.26196,36.548744
1409,-160.37543,36.549133
1410,-160.4889,36.549526
1411,-160.60237,36.54992
1412,-160.71584,36.55031
1413,-160.8293,36.5507
1414,-160.94276,36.55109
1415,-161.05624,36.551483
1416,-161.16971,36.551876
1417,-161.28317,36.552265
1418,-161.39664,36.552658
1419,-161.5101,36.553047
1420,-161.62358,36.55344
1421,-161.73705,36.553833
1422,-161.85051,36.554222
1423,-161.96397,36.554615
1424,-162.07744,36.555004
1425,-162.19092,36.555397
1426,-162.30438,36.55579
1427,-162.41785,36.55618
1428,-162.53131,36.556572
1429,-162.64478,36.55696
1430,-162.75826,36.557354
1431,-162.87172,36.557747
1432,-162.98518,36.558136
1433,-163.09865,36.55853
1434,-163.21211,36.558918
1435,-163.32558,36.55931
1436,-163.43906,36.559704
1437,-163.55252,36.560093
1438,-163.66599,36.560486
1439,-163.77945,36.560875
1440,-163.89291,36.561268
1441,-164.0064,36.56166
1442,-164.11986,36.56205
1443,-164.23332,36.562443
1444,-164.34679,36.56283
1445,-164.46025,36.563225
1446,-164.57373,36.563614
1447,-164.6872,36.564007
1448,-164.80066,36.5644
1449,-164.91412,36.56479
1450,-165.02759,36.56518
1451,-165.14107,36.56557
1452,-165.25453,36.565964
1453,-165.368,36.566357
1454,-165.48146,36.566746
1455,-165.59492,36.56714
1456,-165.7084,36.567528
1457,-165.82187,36.56792
1458,-165.93533,36.568314
1459,-166.0488,36.568703
1460,-166.16226,36.569096
1461,-166.27573,36.569485
1462,-166.3892,36.569878
1463,-166.50267,36.57027
1464,-166.61613,36.57066
1465,-166.7296,36.571053
1466,-166.84306,36.57144
1467,-166.95654,36.571835
1468,-167.07,36.572227
1469,-167.18347,36.572617
1470,-167.29694,36.57301
1471,-167.4104,36.5734
1472,-167.52388,36.57379
1473,-167.63734,36.574184
1474,-167.75081,36.574574
1475,-167.86427,36.574966
1476,-167.97774,36.575356
1477,-168.09122,36.57575
1478,-168.20468,36.57614
1479,-168.31815,36.57653
1480,-168.43161,36.576923
1481,-168.54507,36.577312
1482,-168.65855,36.577705
1483,-168.77202,36.5781
1484,-168.88548,36.578487
1485,-168.99895,36.57888
1486,-169.11241,36.57927
1487,-169.22589,36.579662
1488,-169.33936,36.580055
1489,-169.45282,36.580444
1490,-169.56628,36.580837
1491,-169.67975,36.581226
1492,-169.79321,36.58162
1493,-169.9067,36.58201
1494,-170.02016,36.5824
1495,-170.13362,36.582794
1496,-170.24709,36.583183
1497,-170.36055,36.583576
1498,-170.47403,36.583965
1499,-170.5875,36.58436
1500,-170.70096,36.58475
1501,-170.81442,36.58514
1502,-170.92789,36.585533
1503,-171.04137,36.585922
1504,-171.15483,36.586315
1505,-171.2683,36.586708
1506,-171.38176,36.587097
1507,-171.49522,36.58749
1508,-171.6087,36.58788
1509,-171.72217,36.588272
1510,-171.83563,36.588646
1511,-171.9491,36.58885
1512,-172.06256,36.589054
1513,-172.17604,36.589256
1514,-172.2895,36.58946
1515,-172.40297,36.589664
1516,-172.51643,36.589867
1517,-172.6299,36.59007
1518,-172.74338,36.590275
1519,-172.85684,36.590477
1520,-172.9703,36.59068
1521,-173.08377,36.59088
1522,-173.19724,36.591087
1523,-173.3107,36.59129
1524,-173.42418,36.59149
1525,-173.53764,36.591698
1526,-173.65111,36.5919
1527,-173.76457,36.592102
1528,-173.87804,36.592308
1529,-173.99152,36.59251
1530,-174.10498,36.592712
1531,-174.21844,36.59292
1532,-174.33191,36.59312
1533,-174.44537,36.593323
1534,-174.55885,36.59353
1535,-174.67232,36.59373
1536,-174.78578,36.593933
1537,-174.89925,36.59414
1538,-175.01271,36.59434
1539,-175.12619,36.594543
1540,-175.23965,36.594746
1541,-175.35312,36.59495
1542,-175.46658,36.595154
1543,-175.58005,36.595356
1544,-175.69353,36.595562
1545,-175.80699,36.595764
1546,-175.92046,36.595966
1547,-176.03392,36.596172
1548,-176.14738,36.596375
1549,-176.26086,36.596577
1550,-176.37433,36.596783
1551,-176.4878,36.596985
1552,-176.60126,36.597187
1553,-176.71472,36.597393
1554,-176.82819,36.597595
1555,-176.94167,36.597797
1556,-177.05513,36.598003
1557,-177.1686,36.598206
1558,-177.28206,36.598408
1559,-177.39552,36.59861
1560,-177.509,36.598816
1561,-177.62247,36.59902
1562,-177.73593,36.59922
1563,-177.8494,36.599426
1564,-177.96286,36.59963
1565,-178.07634,36.59983
1566,-178.1898,36.600037
1567,-178.30327,36.60024
1568,-178.41673,36.60044
1569,-178.5302,36.600647
1570,-178.64368,36.60085
1571,-178.75714,36.60105
1572,-178.8706,36.601257
1573,-178.98407,36.60146
1574,-179.09753,36.60166
1575,-179.21101,36.601868
1576,-179.32448,36.60207
1577,-179.43794,36.602272
1578,-179.5514,36.602474
1579,-179.66487,36.60268
1580,-179.77835,36.602882
1581,-179.89182,36.603085
1582,-180.00528,36.60329
1583,-180.11874,36.603493
1584,-180.23221,36.603695
1585,-180.34567,36.6039
1586,-180.45915,36.604103
1587,-180.57262,36.604305
1588,-180.68608,36.60451
1589,-180.79955,36.604713
1590,-180.91301,36.604916
1591,-181.02649,36.60512
1592,-181.13995,36.605324
1593,-181.25342,36.605526
1594,-181.36688,36.60573
1595,-181.48035,36.605934
1596,-181.59383,36.606136
1597,-181.70729,36.60634
1598,-181.82076,36.606544
1599,-181.93422,36.606747
1600,-182.04768,36.60695
1601,-182.16116,36.607155
1602,-182.27463,36.607357
1603,-182.38809,36.60756
1604,-182.50156,36.607765
1605,-182.61502,36.607967
1606,-182.7285,36.60817
1607,-182.84196,36.608376
1608,-182.95543,36.608578
1609,-183.0689,36.60878
1610,-183.18236,36.608986
1611,-183.29584,36.609188
1612,-183.4093,36.60939
1613,-183.52277,36.609592
1614,-183.63623,36.6098
1615,-183.7497,36.61
1616,-183.86316,36.610203
1617,-183.97664,36.61041
1618,-184.0901,36.61061
1619,-184.20357,36.610813
1620,-184.31703,36.61102
1621,-184.4305,36.61122
1622,-184.54398,36.611423
1623,-184.65744,36.61163
1624,-184.7709,36.61183
1625,-184.88437,36.612034
1626,-184.99783,36.61224
1627,-185.11131,36.612442
1628,-185.22478,36.612644
1629,-185.33824,36.61285
1630,-185.4517,36.613052
1631,-185.56517,36.613255
1632,-185.67865,36.613457
1633,-185.79211,36.613663
1634,-185.90558,36.613865
1635,-186.01904,36.614067
1636,-186.1325,36.614273
1637,-186.24599,36.614475
1638,-186.35945,36.614677
1639,-186.47292,36.614883
1640,-186.58638,36.615086
1641,-186.69984,36.615288
1642,-186.81331,36.615494
1643,-186.92679,36.615696
1644,-187.04025,36.6159
1645,-187.15372,36.616104
1646,-187.26718,36.616306
1647,-187.38065,36.61651
1648,-187.49413,36.616714
1649,-187.60759,36.616917
1650,-187.72105,36.61712
1651,-187.83452,36.61732
1652,-187.94798,36.617527
1653,-188.06146,36.61773
1654,-188.17493,36.61793
1655,-188.28839,36.618137
1656,-188.40186,36.61834
1657,-188.51532,36.61854
1658,-188.6288,36.618748
1659,-188.74226,36.61895
1660,-188.85573,36.619152
1661,-188.9692,36.619358
1662,-189.08266,36.61956
1663,-189.19614,36.619762
1664,-189.3096,36.61997
1665,-189.42307,36.62017
1666,-189.53653,36.620373
1667,-189.65,36.62058
1668,-189.76347,36.62078
1669,-189.87694,36.620983
1670,-189.9904,36.621
1671,-190.10387,36.620964
1672,-190.21733,36.62093
1673,-190.3308,36.620895
1674,-190.44427,36.620865
1675,-190.55774,36.62083
1676,-190.6712,36.620796
1677,-190.78467,36.62076
1678,-190.89813,36.620728
1679,-191.01161,36.620693
1680,-191.12508,36.620663
1681,-191.23854,36.62063
1682,-191.352,36.620594
1683,-191.46547,36.62056
1684,-191.57895,36.620525
1685,-191.69241,36.62049
1686,-191.80588,36.62046
1687,-191.91934,36.620426
1688,-192.0328,36.62039
1689,-192.14629,36.620358
1690,-192.25975,36.620323
1691,-192.37321,36.62029
1692,-192.48668,36.62026
1693,-192.60014,36.620224
1694,-192.71362,36.62019
1695,-192.82709,36.620155
1696,-192.94055,36.62012
1697,-193.05402,36.620087
1698,-193.16748,36.620056
1699,-193.28096,36.62002
1700,-193.39442,36.619987
1701,-193.50789,36.619953
1702,-193.62135,36.61992
1703,-193.73482,36.61989
1704,-193.84828,36.619854
1705,-193.96176,36.61982
1706,-194.07523,36.619785
1707,-194.18869,36.61975
1708,-194.30215,36.619717
1709,-194.41562,36.619686
1710,-194.5291,36.61965
1711,-194.64256,36.619617
1712,-194.75603,36.619583
1713,-194.86949,36.61955
1714,-194.98296,36.619514
1715,-195.09644,36.619484
1716,-195.2099,36.61945
1717,-195.32336,36.619415
1718,-195.43683,36.61938
1719,-195.5503,36.619347
1720,-195.66377,36.619312
1721,-195.77724,36.61928
1722,-195.8907,36.619247
1723,-196.00417,36.619213
1724,-196.11763,36.61918
1725,-196.23111,36.619144
1726,-196.34457,36.61911
1727,-196.45804,36.61908
1728,-196.5715,36.619045
1729,-196.68497,36.61901
1730,-196.79845,36.618977
1731,-196.91191,36.618942
1732,-197.02538,36.618908
1733,-197.13884,36.618877
1734,-197.2523,36.618843
1735,-197.36577,36.61881
1736,-197.47925,36.618774
1737,-197.59271,36.61874
1738,-197.70618,36.618706
1739,-197.81964,36.618675
1740,-197.9331,36.61864
1741,-198.04659,36.618607
1742,-198.16005,36.618572
1743,-198.27351,36.618538
1744,-198.38698,36.618504
1745,-198.50044,36.618473
1746,-198.61392,36.61844
1747,-198.72739,36.618404
1748,-198.84085,36.61837
1749,-198.95432,36.618336
1750,-199.06778,36.6183
1751,-199.18126,36.61827
1752,-199.29472,36.618237
1753,-199.40819,36.618202
1754,-199.52165,36.618168
1755,-199.63512,36.618134
1756,-199.7486,36.6181
1757,-199.86206,36.61807
1758,-199.97552,36.618034
1759,-200.08899,36.618
1760,-200.20245,36.617966
1761,-200.31593,36.61793
1762,-200.4294,36.617897
1763,-200.54286,36.617867
1764,-200.65633,36.617832
1765,-200.76979,36.617798
1766,-200.88326,36.617764
1767,-200.99673,36.61773
1768,-201.1102,36.617695
1769,-201.22366,36.617664
1770,-201.33713,36.61763
1771,-201.45059,36.617596
1772,-201.56407,36.61756
1773,-201.67754,36.617527
1774,-201.791,36.617493
1775,-201.90446,36.617462
1776,-202.01793,36.617428
1777,-202.13141,36.617393
1778,-202.24487,36.61736
1779,-202.35834,36.617325
1780,-202.4718,36.61729
1781,-202.58527,36.61726
1782,-202.69875,36.617226
1783,-202.81221,36.61719
1784,-202.92567,36.617157
1785,-203.03914,36.617123
1786,-203.1526,36.61709
1787,-203.26608,36.617058
1788,-203.37955,36.617023
1789,-203.49301,36.61699
1790,-203.60648,36.616955
1791,-203.71994,36.61692
1792,-203.8334,36.616886
1793,-203.94688,36.616856
1794,-204.06035,36.61682
1795,-204.17381,36.616787
1796,-204.28728,36.616753
1797,-204.40074,36.61672
1798,-204.51422,36.616684
1799,-204.62769,36.616653
1800,-204.74115,36.61662
1801,-204.85461,36.616585
1802,-204.96808,36.61655
1803,-205.08156,36.616516
1804,-205.19502,36.61648
1805,-205.30849,36.61645
1806,-205.42195,36.616417
1807,-205.53542,36.616383
1808,-205.6489,36.61635
1809,-205.76236,36.616314
1810,-205.87582,36.61628
1811,-205.98929,36.61625
1812,-206.10275,36.616215
1813,-206.21623,36.61618
1814,-206.3297,36.616146
1815,-206.44316,36.61611
1816,-206.55663,36.616077
1817,-206.67009,36.616047
1818,-206.78357,36.616013
1819,-206.89703,36.61598
1820,-207.0105,36.615944
1821,-207.12396,36.61591
1822,-207.23743,36.615875
1823,-207.35089,36.615845
