,depth,W
4421,-2315.1028686092095,-0.001217296918820144
4422,-2312.7361990094046,-0.0012141709478000297
4423,-2310.3695294095996,-0.0012110449767799153
4424,-2308.0028598097947,-0.001207919005759801
4425,-2305.6361902099898,-0.0012047930347396868
4426,-2303.269520610185,-0.0012016670637195724
4427,-2300.90285101038,-0.001198541092699458
4428,-2298.536181410575,-0.0011954151216793437
4429,-2296.16951181077,-0.0011922891506592295
4430,-2293.802842210965,-0.001189163179639115
4431,-2291.43617261116,-0.0011860372086190008
4432,-2289.069503011355,-0.0011829112375988863
4433,-2286.7028334115503,-0.0011797852665787721
4434,-2284.3361638117453,-0.0011766592955586577
4435,-2281.9694942119404,-0.0011735333245385434
4436,-2279.602824612136,-0.0011708706206891338
4437,-2277.236155012331,-0.0011683318530393114
4438,-2274.869485412526,-0.001165793085389489
4439,-2272.502815812721,-0.0011632543177396665
4440,-2270.136146212916,-0.001160715550089844
4441,-2267.7694766131112,-0.0011581767824400215
4442,-2265.4028070133063,-0.001155638014790199
4443,-2263.0361374135014,-0.0011530992471403768
4444,-2260.6694678136964,-0.0011505604794905544
4445,-2258.3027982138915,-0.001148021711840732
4446,-2255.9361286140866,-0.0011454829441909095
4447,-2253.5694590142816,-0.001142944176541087
4448,-2251.2027894144767,-0.0011404054088912645
4449,-2248.8361198146717,-0.001137866641241442
4450,-2246.469450214867,-0.0011353278735916196
4451,-2244.102780615062,-0.0011327891059417971
4452,-2241.736111015257,-0.0011302503382919747
4453,-2239.369441415452,-0.0011277115706421522
4454,-2237.002771815647,-0.0011251728029923298
4455,-2234.636102215842,-0.0011226340353425073
4456,-2232.269432616037,-0.0011200952676926848
4457,-2229.9027630162323,-0.0011175565000428624
4458,-2227.5360934164273,-0.00111501773239304
4459,-2225.1694238166224,-0.0011124789647432177
4460,-2222.8027542168174,-0.0011099401970933952
4461,-2220.436084617013,-0.0011074014294435732
4462,-2218.069415017208,-0.0011048626617937507
4463,-2215.702745417403,-0.0011023238941439283
4464,-2213.336075817598,-0.0010997851264941058
4465,-2210.969406217793,-0.0010972463588442834
4466,-2208.6027366179883,-0.001094707591194461
4467,-2206.2360670181833,-0.0010921688235446384
4468,-2203.8693974183784,-0.001089630055894816
4469,-2201.5027278185735,-0.0010870912882449935
4470,-2199.1360582187685,-0.001084552520595171
4471,-2196.7693886189636,-0.0010820137529453486
4472,-2194.4027190191587,-0.0010794749852955263
4473,-2192.0360494193537,-0.0010769362176457039
4474,-2189.669379819549,-0.0010743974499958814
4475,-2187.302710219744,-0.001071858682346059
4476,-2184.936040619939,-0.0010693199146962365
4477,-2182.569371020134,-0.001066781147046414
4478,-2180.202701420329,-0.0010644555378907644
4479,-2177.836031820524,-0.0010632028306230583
4480,-2175.469362220719,-0.001061950123355352
4481,-2173.1026926209142,-0.0010606974160876459
4482,-2170.7360230211093,-0.0010594447088199395
4483,-2168.3693534213044,-0.0010581920015522333
4484,-2166.0026838214994,-0.001056939294284527
4485,-2163.636014221695,-0.0010556865870168211
4486,-2161.26934462189,-0.001054433879749115
4487,-2158.902675022085,-0.0010531811724814088
4488,-2156.53600542228,-0.0010519284652137026
4489,-2154.169335822475,-0.0010506757579459964
4490,-2151.8026662226703,-0.0010494230506782902
4491,-2149.4359966228653,-0.001048170343410584
4492,-2147.0693270230604,-0.0010469176361428778
4493,-2144.7026574232555,-0.0010456649288751716
4494,-2142.3359878234505,-0.0010444122216074654
4495,-2139.9693182236456,-0.001043159514339759
4496,-2137.6026486238407,-0.0010419068070720528
4497,-2135.2359790240357,-0.0010406540998043467
4498,-2132.869309424231,-0.0010394013925366405
4499,-2130.502639824426,-0.0010381486852689343
4500,-2128.135970224621,-0.001036895978001228
4501,-2125.769300624816,-0.001035643270733522
4502,-2123.402631025011,-0.0010343905634658157
4503,-2121.035961425206,-0.0010331378561981095
4504,-2118.669291825401,-0.0010318851489304033
4505,-2116.302622225596,-0.0010306324416626972
4506,-2113.9359526257913,-0.001029379734394991
4507,-2111.5692830259864,-0.0010281270271272846
4508,-2109.2026134261814,-0.0010268743198595784
4509,-2106.8359438263765,-0.0010256216125918722
4510,-2104.469274226572,-0.0010243689053241662
4511,-2102.102604626767,-0.00102311619805646
4512,-2099.735935026962,-0.0010218634907887538
4513,-2097.369265427157,-0.0010206107835210477
4514,-2095.0025958273523,-0.0010193580762533415
4515,-2092.6359262275473,-0.0010181053689856353
4516,-2090.2692566277424,-0.001016852661717929
4517,-2087.9025870279374,-0.001015599954450223
4518,-2085.5359174281325,-0.001014388826770054
4519,-2083.1692478283276,-0.001014802535095444
4520,-2080.8025782285226,-0.001015216243420834
4521,-2078.4359086287177,-0.001015629951746224
4522,-2076.0692390289128,-0.001016043660071614
4523,-2073.702569429108,-0.001016457368397004
4524,-2071.335899829303,-0.001016871076722394
4525,-2068.969230229498,-0.0010172847850477838
4526,-2066.602560629693,-0.0010176984933731737
4527,-2064.235891029888,-0.0010181122016985637
4528,-2061.869221430083,-0.0010185259100239537
4529,-2059.502551830278,-0.0010189396183493437
4530,-2057.1358822304733,-0.0010193533266747337
4531,-2054.7692126306683,-0.0010197670350001237
4532,-2052.4025430308634,-0.0010201807433255136
4533,-2050.0358734310585,-0.0010205944516509034
4534,-2047.6692038312538,-0.0010210081599762934
4535,-2045.3025342314488,-0.0010214218683016834
4536,-2042.9358646316439,-0.0010218355766270734
4537,-2040.569195031839,-0.0010222492849524633
4538,-2038.202525432034,-0.0010226629932778533
4539,-2035.835855832229,-0.0010230767016032433
4540,-2033.4691862324244,-0.001023490409928633
4541,-2031.1025166326194,-0.001023904118254023
4542,-2028.7358470328145,-0.001024317826579413
4543,-2026.3691774330096,-0.001024731534904803
4544,-2024.0025078332046,-0.001025145243230193
4545,-2021.6358382333997,-0.001025558951555583
4546,-2019.2691686335947,-0.0010259726598809728
4547,-2016.9024990337898,-0.0010263863682063628
4548,-2014.5358294339849,-0.0010268000765317527
4549,-2012.16915983418,-0.0010272137848571427
4550,-2009.802490234375,-0.0010276274931825327
4551,-2007.43582063457,-0.0010280412015079227
4552,-2005.0691510347654,-0.0010284549098333127
4553,-2002.7024814349604,-0.0010288686181587025
4554,-2000.3358118351555,-0.0010292823264840924
4555,-1997.9691422353505,-0.0010296960348094824
4556,-1995.6024726355456,-0.0010303845370639398
4557,-1993.2358030357407,-0.0010329477530454604
4558,-1990.8691334359357,-0.0010355109690269812
4559,-1988.5024638361308,-0.001038074185008502
4560,-1986.1357942363259,-0.0010406374009900227
4561,-1983.769124636521,-0.0010432006169715433
4562,-1981.402455036716,-0.001045763832953064
4563,-1979.035785436911,-0.0010483270489345848
4564,-1976.6691158371063,-0.0010508902649161054
4565,-1974.3024462373014,-0.001053453480897626
4566,-1971.9357766374965,-0.0010560166968791467
4567,-1969.5691070376915,-0.0010585799128606675
4568,-1967.2024374378866,-0.0010611431288421883
4569,-1964.8357678380817,-0.0010637063448237088
4570,-1962.4690982382767,-0.0010662695608052296
4571,-1960.1024286384718,-0.0010688327767867504
4572,-1957.7357590386669,-0.0010713959927682712
4573,-1955.369089438862,-0.001073959208749792
4574,-1953.002419839057,-0.0010765224247313125
4575,-1950.635750239252,-0.0010790856407128333
4576,-1948.269080639447,-0.001081648856694354
4577,-1945.9024110396424,-0.0010842120726758746
4578,-1943.5357414398375,-0.0010867752886573952
4579,-1941.1690718400325,-0.001089338504638916
4580,-1938.8024022402276,-0.0010919017206204367
4581,-1936.4357326404227,-0.0010944649366019575
4582,-1934.0690630406177,-0.001097028152583478
4583,-1931.7023934408128,-0.0010995913685649989
4584,-1929.3357238410078,-0.0011021545845465196
4585,-1926.969054241203,-0.0011047178005280404
4586,-1924.602384641398,-0.0011072810165095612
4587,-1922.235715041593,-0.0011098442324910817
4588,-1919.869045441788,-0.0011124074484726025
4589,-1917.5023758419834,-0.001114970664454123
4590,-1915.1357062421785,-0.0011175338804356436
4591,-1912.7690366423735,-0.0011200970964171644
4592,-1910.4023670425686,-0.0011235212031011476
4593,-1908.0356974427636,-0.0011294100578460526
4594,-1905.6690278429587,-0.0011352989125909575
4595,-1903.3023582431538,-0.0011411877673358625
4596,-1900.9356886433488,-0.0011470766220807677
4597,-1898.569019043544,-0.0011529654768256726
4598,-1896.202349443739,-0.0011588543315705776
4599,-1893.835679843934,-0.0011647431863154826
4600,-1891.469010244129,-0.0011706320410603877
4601,-1889.1023406443244,-0.001176520895805292
4602,-1886.7356710445194,-0.001182409750550197
4603,-1884.3690014447145,-0.0011882986052951022
4604,-1882.0023318449096,-0.0011941874600400072
4605,-1879.6356622451046,-0.0012000763147849121
4606,-1877.2689926452997,-0.001205965169529817
4607,-1874.9023230454948,-0.0012118540242747223
4608,-1872.5356534456898,-0.0012177428790196272
4609,-1870.168983845885,-0.0012236317337645322
4610,-1867.80231424608,-0.0012295205885094372
4611,-1865.435644646275,-0.0012354094432543423
4612,-1863.06897504647,-0.0012412982979992473
4613,-1860.7023054466654,-0.0012471871527441516
4614,-1858.3356358468604,-0.0012530760074890568
4615,-1855.9689662470555,-0.0012589648622339617
4616,-1853.6022966472506,-0.0012648537169788667
4617,-1851.2356270474456,-0.0012707425717237717
4618,-1848.8689574476407,-0.0012766314264686769
4619,-1846.5022878478358,-0.0012825202812135818
4620,-1844.1356182480308,-0.0012884091359584868
4621,-1841.768948648226,-0.0012942979907033917
4622,-1839.402279048421,-0.001300186845448297
4623,-1837.035609448616,-0.0013060757001932019
4624,-1834.668939848811,-0.0013119645549381069
4625,-1832.3022702490064,-0.0013178534096830114
4626,-1829.9356006492014,-0.0013244755069887185
4627,-1827.5689310493965,-0.0013335816535928312
4628,-1825.2022614495916,-0.0013426878001969438
4629,-1822.8355918497866,-0.0013517939468010564
4630,-1820.4689222499817,-0.001360900093405169
4631,-1818.1022526501768,-0.0013700062400092818
4632,-1815.7355830503718,-0.0013791123866133943
4633,-1813.3689134505669,-0.001388218533217507
4634,-1811.002243850762,-0.0013973246798216195
4635,-1808.635574250957,-0.0014064308264257323
4636,-1806.268904651152,-0.0014155369730298449
4637,-1803.9022350513471,-0.0014246431196339574
4638,-1801.5355654515424,-0.0014337492662380691
4639,-1799.1688958517375,-0.001442855412842182
4640,-1796.8022262519326,-0.0014519615594462945
4641,-1794.4355566521276,-0.001461067706050407
4642,-1792.0688870523227,-0.0014701738526545197
4643,-1789.7022174525177,-0.0014792799992586324
4644,-1787.3355478527128,-0.001488386145862745
4645,-1784.9688782529079,-0.0014974922924668576
4646,-1782.602208653103,-0.0015065984390709702
4647,-1780.235539053298,-0.001515704585675083
4648,-1777.868869453493,-0.0015248107322791955
4649,-1775.5021998536881,-0.0015339168788833081
4650,-1773.1355302538834,-0.0015430230254874198
4651,-1770.7688606540785,-0.0015521291720915326
4652,-1768.4021910542735,-0.0015612353186956452
4653,-1766.0355214544686,-0.0015703414652997578
4654,-1763.6688518546637,-0.0015794476119038703
4655,-1761.3021822548587,-0.0015885537585079831
4656,-1758.9355126550538,-0.0015976599051120957
4657,-1756.5688430552489,-0.0016067660517162083
4658,-1754.202173455444,-0.001615872198320321
4659,-1751.835503855639,-0.0016255661301991125
4660,-1749.468834255834,-0.0016353543482888755
4661,-1747.1021646560291,-0.0016451425663786385
4662,-1744.7354950562244,-0.0016549307844684004
4663,-1742.3688254564195,-0.0016647190025581634
4664,-1740.0021558566145,-0.0016745072206479264
4665,-1737.6354862568096,-0.0016842954387376893
4666,-1735.2688166570047,-0.0016940836568274523
4667,-1732.9021470571997,-0.001703871874917215
4668,-1730.5354774573948,-0.001713660093006978
4669,-1728.1688078575899,-0.001723448311096741
4670,-1725.802138257785,-0.001733236529186504
4671,-1723.43546865798,-0.001743024747276267
4672,-1721.068799058175,-0.00175281296536603
4673,-1718.70212945837,-0.001762601183455793
4674,-1716.3354598585654,-0.001772389401545555
4675,-1713.9687902587605,-0.001782177619635318
4676,-1711.6021206589555,-0.001791965837725081
4677,-1709.2354510591506,-0.0018017540558148439
4678,-1706.8687814593457,-0.0018115422739046069
4679,-1704.5021118595407,-0.0018213304919943699
4680,-1702.1354422597358,-0.0018311187100841328
4681,-1699.7687726599308,-0.0018409069281738956
4682,-1697.402103060126,-0.0018506951462636586
4683,-1695.035433460321,-0.0018604833643534216
4684,-1692.668763860516,-0.0018702715824431846
4685,-1690.302094260711,-0.0018800598005329476
4686,-1687.9354246609064,-0.0018898480186227097
4687,-1685.5687550611015,-0.0018996362367124727
4688,-1683.2020854612965,-0.0019094244548022354
4689,-1680.8354158614916,-0.0019192004129058114
4690,-1678.4687462616866,-0.0019259483257286507
4691,-1676.1020766618817,-0.0019326962385514898
4692,-1673.7354070620768,-0.001939444151374329
4693,-1671.3687374622718,-0.0019461920641971682
4694,-1669.002067862467,-0.0019529399770200075
4695,-1666.635398262662,-0.001959687889842847
4696,-1664.268728662857,-0.001966435802665686
4697,-1661.902059063052,-0.001973183715488525
4698,-1659.5353894632472,-0.001979931628311364
4699,-1657.1687198634424,-0.001986679541134203
4700,-1654.8020502636375,-0.001993427453957042
4701,-1652.4353806638326,-0.002000175366779881
4702,-1650.0687110640276,-0.0020069232796027206
4703,-1647.7020414642227,-0.0020136711924255597
4704,-1645.3353718644178,-0.002020419105248399
4705,-1642.9687022646128,-0.002027167018071238
4706,-1640.602032664808,-0.0020339149308940775
4707,-1638.235363065003,-0.0020406628437169166
4708,-1635.868693465198,-0.0020474107565397557
4709,-1633.502023865393,-0.002054158669362595
4710,-1631.1353542655881,-0.0020609065821854343
4711,-1628.7686846657834,-0.0020676544950082726
4712,-1626.4020150659785,-0.002074402407831112
4713,-1624.0353454661736,-0.0020811503206539512
4714,-1621.6686758663686,-0.0020878982334767903
4715,-1619.3020062665637,-0.0020946461462996295
4716,-1616.9353366667588,-0.0021013940591224686
4717,-1614.5686670669538,-0.002108141971945308
4718,-1612.2019974671489,-0.002114889884768147
4719,-1609.835327867344,-0.002119159835231043
4720,-1607.468658267539,-0.0021211193294918664
4721,-1605.101988667734,-0.00212307882375269
4722,-1602.7353190679291,-0.0021250383180135128
4723,-1600.3686494681244,-0.002126997812274336
4724,-1598.0019798683195,-0.002128957306535159
4725,-1595.6353102685146,-0.0021309168007959825
4726,-1593.2686406687096,-0.002132876295056806
4727,-1590.9019710689047,-0.002134835789317629
4728,-1588.5353014690997,-0.0021367952835784523
4729,-1586.1686318692948,-0.0021387547778392757
4730,-1583.8019622694899,-0.0021407142721000987
4731,-1581.435292669685,-0.002142673766360922
4732,-1579.06862306988,-0.0021446332606217455
4733,-1576.701953470075,-0.002146592754882569
4734,-1574.3352838702701,-0.002148552249143392
4735,-1571.9686142704654,-0.002150511743404215
4736,-1569.6019446706605,-0.0021524712376650382
4737,-1567.2352750708556,-0.0021544307319258616
4738,-1564.8686054710506,-0.002156390226186685
4739,-1562.5019358712457,-0.002158349720447508
4740,-1560.1352662714407,-0.0021603092147083314
4741,-1557.7685966716358,-0.002162268708969155
4742,-1555.4019270718309,-0.002164228203229978
4743,-1553.035257472026,-0.002166187697490801
4744,-1550.668587872221,-0.0021681471917516246
4745,-1548.301918272416,-0.0021701066860124476
4746,-1545.9352486726111,-0.002172066180273271
4747,-1543.5685790728064,-0.002173044742140182
4748,-1541.2019094730015,-0.002171467439183834
4749,-1538.8352398731965,-0.002169890136227486
4750,-1536.4685702733916,-0.002168312833271138
4751,-1534.1019006735867,-0.00216673553031479
4752,-1531.7352310737817,-0.002165158227358442
4753,-1529.3685614739768,-0.002163580924402094
4754,-1527.0018918741719,-0.002162003621445746
4755,-1524.635222274367,-0.002160426318489398
4756,-1522.268552674562,-0.00215884901553305
4757,-1519.901883074757,-0.002157271712576702
4758,-1517.5352134749521,-0.0021556944096203542
4759,-1515.1685438751474,-0.0021541171066640063
4760,-1512.8018742753425,-0.0021525398037076583
4761,-1510.4352046755375,-0.0021509625007513104
4762,-1508.0685350757326,-0.0021493851977949625
4763,-1505.7018654759277,-0.0021478078948386145
4764,-1503.3351958761227,-0.0021462305918822666
4765,-1500.9685262763178,-0.0021446532889259186
4766,-1498.6018566765129,-0.0021430759859695707
4767,-1496.235187076708,-0.0021414986830132227
4768,-1493.868517476903,-0.002139921380056875
4769,-1491.501847877098,-0.0021383440771005264
4770,-1489.135178277293,-0.0021367667741441785
4771,-1486.7685086774882,-0.0021351894711878305
4772,-1484.4018390776835,-0.002133612168231483
4773,-1482.0351694778785,-0.002132034865275135
4774,-1479.6684998780736,-0.0021303435189620975
4775,-1477.3018302782687,-0.0021281021694673987
4776,-1474.9351606784637,-0.0021258608199727
4777,-1472.5684910786588,-0.0021236194704780005
4778,-1470.2018214788538,-0.0021213781209833017
4779,-1467.835151879049,-0.0021191367714886024
4780,-1465.468482279244,-0.0021168954219939035
4781,-1463.101812679439,-0.0021146540724992047
4782,-1460.735143079634,-0.0021124127230045054
4783,-1458.3684734798292,-0.0021101713735098065
4784,-1456.0018038800245,-0.0021079300240151077
4785,-1453.6351342802195,-0.002105688674520409
4786,-1451.2684646804146,-0.0021034473250257095
4787,-1448.9017950806096,-0.0021012059755310107
4788,-1446.5351254808047,-0.002098964626036312
4789,-1444.1684558809998,-0.0020967232765416125
4790,-1441.8017862811948,-0.0020944819270469137
4791,-1439.43511668139,-0.0020922405775522144
4792,-1437.068447081585,-0.0020899992280575155
4793,-1434.70177748178,-0.0020877578785628167
4794,-1432.335107881975,-0.0020855165290681174
4795,-1429.9684382821702,-0.0020832751795734185
4796,-1427.6017686823654,-0.0020810338300787197
4797,-1425.2350990825605,-0.002078792480584021
4798,-1422.8684294827556,-0.0020765511310893215
4799,-1420.5017598829506,-0.0020743097815946227
4800,-1418.1350902831457,-0.002072281847704694
4801,-1415.7684206833408,-0.002072145792312334
4802,-1413.4017510835358,-0.0020720097369199744
4803,-1411.035081483731,-0.0020718736815276144
4804,-1408.668411883926,-0.002071737626135255
4805,-1406.301742284121,-0.002071601570742895
4806,-1403.935072684316,-0.0020714655153505354
4807,-1401.5684030845111,-0.0020713294599581755
4808,-1399.2017334847064,-0.0020711934045658156
4809,-1396.8350638849015,-0.002071057349173456
4810,-1394.4683942850966,-0.002070921293781096
4811,-1392.1017246852916,-0.0020707852383887366
4812,-1389.7350550854867,-0.0020706491829963767
4813,-1387.3683854856818,-0.002070513127604017
4814,-1385.0017158858768,-0.002070377072211657
4815,-1382.6350462860719,-0.0020702410168192977
4816,-1380.268376686267,-0.0020701049614269378
4817,-1377.901707086462,-0.0020699689060345782
4818,-1375.535037486657,-0.0020698328506422183
4819,-1373.1683678868521,-0.002069696795249859
4820,-1370.8016982870474,-0.002069560739857499
4821,-1368.4350286872425,-0.0020694246844651393
4822,-1366.0683590874376,-0.0020692886290727794
4823,-1363.7016894876326,-0.00206915257368042
4824,-1361.3350198878277,-0.00206901651828806
4825,-1358.9683502880227,-0.0020688804628957004
4826,-1356.6016806882178,-0.0020723866037769974
4827,-1354.2350110884129,-0.0020759686349549108
4828,-1351.868341488608,-0.0020795506661328237
4829,-1349.501671888803,-0.002083132697310737
4830,-1347.135002288998,-0.0020867147284886504
4831,-1344.7683326891931,-0.0020902967596665638
4832,-1342.4016630893882,-0.0020938787908444767
4833,-1340.0349934895835,-0.0020974608220223896
4834,-1337.6683238897785,-0.002101042853200303
4835,-1335.3016542899736,-0.0021046248843782163
4836,-1332.9349846901687,-0.0021082069155561297
4837,-1330.5683150903637,-0.002111788946734043
4838,-1328.2016454905588,-0.002115370977911956
4839,-1325.8349758907539,-0.0021189530090898693
4840,-1323.468306290949,-0.0021225350402677826
4841,-1321.101636691144,-0.002126117071445696
4842,-1318.734967091339,-0.002129699102623609
4843,-1316.3682974915341,-0.0021332811338015223
4844,-1314.0016278917292,-0.0021368631649794356
4845,-1311.6349582919245,-0.0021404451961573485
4846,-1309.2682886921195,-0.002144027227335262
4847,-1306.9016190923146,-0.0021476092585131753
4848,-1304.5349494925097,-0.002151191289691088
4849,-1302.1682798927047,-0.0021547733208690015
4850,-1299.8016102928998,-0.0021605475458740648
4851,-1297.4349406930949,-0.0021671487660161223
4852,-1295.06827109329,-0.00217374998615818
4853,-1292.701601493485,-0.002180351206300238
4854,-1290.33493189368,-0.0021869524264422954
4855,-1287.9682622938751,-0.002193553646584353
4856,-1285.6015926940702,-0.002200154866726411
4857,-1283.2349230942655,-0.002206756086868468
4858,-1280.8682534944605,-0.0022133573070105255
4859,-1278.5015838946556,-0.002219958527152583
4860,-1276.1349142948507,-0.002226559747294641
4861,-1273.7682446950457,-0.0022331609674366986
4862,-1271.4015750952408,-0.0022397621875787565
4863,-1269.0349054954359,-0.002246363407720814
4864,-1266.668235895631,-0.0022529646278628716
4865,-1264.301566295826,-0.0022595658480049296
4866,-1261.934896696021,-0.002266167068146987
4867,-1259.568227096216,-0.0022727682882890446
4868,-1257.2015574964112,-0.0022793695084311026
4869,-1254.8348878966065,-0.0022859707285731597
4870,-1252.4682182968015,-0.0022925719487152173
4871,-1250.1015486969966,-0.002299173168857275
4872,-1247.7348790971917,-0.0023057743889993328
4873,-1245.3682094973867,-0.00231233583457517
4874,-1243.0015398975818,-0.002318789223377985
4875,-1240.6348702977768,-0.0023252426121807995
4876,-1238.268200697972,-0.0023316960009836145
4877,-1235.901531098167,-0.002338149389786429
4878,-1233.534861498362,-0.002344602778589244
4879,-1231.168191898557,-0.002351056167392059
4880,-1228.8015222987522,-0.002357509556194874
4881,-1226.4348526989475,-0.002363962944997688
4882,-1224.0681830991425,-0.002370416333800503
4883,-1221.7015134993376,-0.0023768697226033177
4884,-1219.3348438995326,-0.0023833231114061327
4885,-1216.9681742997277,-0.0023897765002089473
4886,-1214.6015046999228,-0.0023962298890117624
4887,-1212.2348351001178,-0.0024026832778145774
4888,-1209.868165500313,-0.002409136666617392
4889,-1207.501495900508,-0.002415590055420207
4890,-1205.134826300703,-0.0024220434442230217
4891,-1202.768156700898,-0.0024284968330258367
4892,-1200.4014871010932,-0.0024349502218286513
4893,-1198.0348175012882,-0.0024414036106314664
4894,-1195.6681479014835,-0.0024478569994342806
4895,-1193.3014783016786,-0.0024543103882370956
4896,-1190.9348087018736,-0.0024590554654838038
4897,-1188.5681391020687,-0.002462399275428153
4898,-1186.2014695022638,-0.0024657430853725023
4899,-1183.8347999024588,-0.0024690868953168516
4900,-1181.468130302654,-0.0024724307052612013
4901,-1179.101460702849,-0.0024757745152055506
4902,-1176.734791103044,-0.0024791183251499
4903,-1174.368121503239,-0.0024824621350942495
4904,-1172.0014519034341,-0.002485805945038599
4905,-1169.6347823036292,-0.002489149754982948
4906,-1167.2681127038245,-0.0024924935649272974
4907,-1164.9014431040196,-0.0024958373748716466
4908,-1162.5347735042146,-0.002499181184815996
4909,-1160.1681039044097,-0.002502524994760345
4910,-1157.8014343046048,-0.002505868804704695
4911,-1155.4347647047998,-0.002509212614649044
4912,-1153.0680951049949,-0.0025125564245933934
4913,-1150.70142550519,-0.0025159002345377427
4914,-1148.334755905385,-0.0025192440444820924
4915,-1145.96808630558,-0.0025225878544264417
4916,-1143.6014167057751,-0.002525931664370791
4917,-1141.2347471059702,-0.0025292754743151406
4918,-1138.8680775061655,-0.002531530686335435
4919,-1136.5014079063606,-0.00253274858568573
4920,-1134.1347383065556,-0.002533966485036025
4921,-1131.7680687067507,-0.0025351843843863203
4922,-1129.4013991069457,-0.0025364022837366155
4923,-1127.0347295071408,-0.0025376201830869106
4924,-1124.6680599073359,-0.002538838082437206
4925,-1122.301390307531,-0.002540055981787501
4926,-1119.934720707726,-0.002541273881137796
4927,-1117.568051107921,-0.0025424917804880913
4928,-1115.2013815081161,-0.0025437096798383864
4929,-1112.8347119083112,-0.0025449275791886816
4930,-1110.4680423085065,-0.0025461454785389763
4931,-1108.1013727087015,-0.0025473633778892715
4932,-1105.7347031088966,-0.0025485812772395667
4933,-1103.3680335090917,-0.002549799176589862
4934,-1101.0013639092867,-0.002551017075940157
4935,-1098.6346943094818,-0.002552234975290452
4936,-1096.2680247096769,-0.0025534528746407473
4937,-1093.901355109872,-0.0025546707739910425
4938,-1091.534685510067,-0.0025558886733413376
4939,-1089.168015910262,-0.002557284005966008
4940,-1086.8013463104571,-0.002560135660386958
4941,-1084.4346767106522,-0.0025629873148079077
4942,-1082.0680071108475,-0.0025658389692288577
4943,-1079.7013375110425,-0.002568690623649808
4944,-1077.3346679112376,-0.002571542278070758
4945,-1074.9679983114327,-0.0025743939324917075
4946,-1072.6013287116277,-0.0025772455869126575
4947,-1070.2346591118228,-0.0025800972413336076
4948,-1067.8679895120179,-0.0025829488957545576
4949,-1065.501319912213,-0.0025858005501755077
4950,-1063.134650312408,-0.0025886522045964577
4951,-1060.767980712603,-0.0025915038590174078
4952,-1058.401311112798,-0.002594355513438358
4953,-1056.0346415129932,-0.002597207167859308
4954,-1053.6679719131882,-0.002600058822280258
4955,-1051.3013023133835,-0.0026029104767012075
4956,-1048.9346327135786,-0.0026057621311221576
4957,-1046.5679631137737,-0.0026086137855431076
4958,-1044.2012935139687,-0.0026114654399640577
4959,-1041.8346239141638,-0.0026143170943850077
4960,-1039.4679543143588,-0.0026185666282955767
4961,-1037.101284714554,-0.002626064145920814
4962,-1034.734615114749,-0.0026335616635460514
4963,-1032.367945514944,-0.0026410591811712888
4964,-1030.001275915139,-0.002648556698796526
4965,-1027.6346063153342,-0.0026560542164217635
4966,-1025.2679367155292,-0.002663551734047001
4967,-1022.9012671157244,-0.0026710492516722377
4968,-1020.5345975159195,-0.002678546769297475
4969,-1018.1679279161145,-0.0026860442869227124
4970,-1015.8012583163097,-0.0026935418045479493
4971,-1013.4345887165048,-0.0027010393221731867
4972,-1011.0679191166998,-0.002708536839798424
4973,-1008.7012495168949,-0.0027160343574236614
4974,-1006.33457991709,-0.0027235318750488987
4975,-1003.967910317285,-0.002731029392674136
4976,-1001.6012407174802,-0.002738526910299373
4977,-999.2345711176753,-0.0027460244279246104
4978,-996.8679015178703,-0.0027535219455498477
4979,-994.5012319180654,-0.002761019463175085
4980,-992.1345623182605,-0.002768803829797968
4981,-989.7678927184555,-0.002781713063375818
4982,-987.4012231186507,-0.002794622296953667
4983,-985.0345535188458,-0.0028075315305315166
4984,-982.6678839190408,-0.0028204407641093665
4985,-980.3012143192359,-0.002833349997687216
4986,-977.934544719431,-0.002846259231265066
4987,-975.567875119626,-0.0028591684648429155
4988,-973.2012055198212,-0.0028720776984207646
4989,-970.8345359200163,-0.002884986931998614
4990,-968.4678663202113,-0.002897896165576464
4991,-966.1011967204064,-0.0029108053991543136
4992,-963.7345271206015,-0.0029237146327321635
4993,-961.3678575207965,-0.002936623866310013
4994,-959.0011879209917,-0.002949533099887862
4995,-956.6345183211868,-0.0029624423334657117
4996,-954.2678487213818,-0.0029753515670435616
4997,-951.9011791215769,-0.002988260800621411
4998,-949.534509521772,-0.003001170034199261
4999,-947.167839921967,-0.0030140792677771106
5000,-944.8011703221622,-0.0030281704006348714
5001,-942.4345007223573,-0.0030446033979340216
5002,-940.0678311225523,-0.0030610363952331718
5003,-937.7011615227474,-0.003077469392532322
5004,-935.3344919229424,-0.003093902389831472
5005,-932.9678223231375,-0.0031103353871306224
5006,-930.6011527233327,-0.0031267683844297717
5007,-928.2344831235278,-0.003143201381728922
5008,-925.8678135237228,-0.003159634379028072
5009,-923.5011439239179,-0.0031760673763272223
5010,-921.134474324113,-0.003192500373626372
5011,-918.767804724308,-0.0032089333709255223
5012,-916.4011351245032,-0.0032253663682246716
5013,-914.0344655246982,-0.003241799365523822
5014,-911.6677959248933,-0.003258232362822972
5015,-909.3011263250884,-0.003274665360122122
5016,-906.9344567252834,-0.0032910983574212724
5017,-904.5677871254785,-0.0033075313547204226
5018,-902.2011175256736,-0.0033239643520195728
5019,-899.8344479258687,-0.0033404557287878404
5020,-897.4677783260638,-0.0033573483588126177
5021,-895.1011087262589,-0.0033742409888373954
