CHANNEL,EVENT,CLIP NAME,START TIME,END TIME,DURATION,STATE,Frames,Runtime,Beats
1,507,Heartbeat Tempo Mapped-54.L   ,00:03:16:10,00:03:16:28,00:00:00:17,Unmuted,5890,17,1
1,508,Heartbeat Tempo Mapped-127.L  ,00:03:16:29,00:03:17:06,00:00:00:07,Unmuted,5909,7,0
1,509,Heartbeat Tempo Mapped-55.L   ,00:03:17:06,00:03:17:24,00:00:00:17,Unmuted,5916,17,1
1,510,Heartbeat Tempo Mapped-56.L   ,00:03:17:24,00:03:18:03,00:00:00:08,Unmuted,5934,8,0
1,511,Heartbeat Tempo Mapped-57.L   ,00:03:18:03,00:03:18:20,00:00:00:17,Unmuted,5943,17,1
1,512,Heartbeat Tempo Mapped-58.L   ,00:03:18:20,00:03:18:28,00:00:00:07,Unmuted,5960,7,0
1,513,Heartbeat Tempo Mapped-94.L   ,00:03:18:29,00:03:19:16,00:00:00:17,Unmuted,5969,17,1
1,514,Heartbeat Tempo Mapped-128.L  ,00:03:19:17,00:03:19:24,00:00:00:07,Unmuted,5987,7,0
1,515,Heartbeat Tempo Mapped-59.L   ,00:03:19:24,00:03:20:12,00:00:00:17,Unmuted,5994,17,1
1,516,Heartbeat Tempo Mapped-129.L  ,00:03:20:13,00:03:20:20,00:00:00:07,Unmuted,6013,7,0
1,517,Heartbeat Tempo Mapped-60.L   ,00:03:20:21,00:03:21:08,00:00:00:17,Unmuted,6021,17,1
1,518,Heartbeat Tempo Mapped-130.L  ,00:03:21:09,00:03:21:17,00:00:00:07,Unmuted,6039,7,0
1,519,Heartbeat Tempo Mapped-61.L   ,00:03:21:17,00:03:22:05,00:00:00:17,Unmuted,6047,17,1
1,520,Heartbeat Tempo Mapped-40.L   ,00:03:22:05,00:03:22:13,00:00:00:07,Unmuted,6065,7,0
1,522,Heartbeat Tempo Mapped-42.L   ,00:03:22:14,00:03:23:01,00:00:00:16,Unmuted,6074,16,0
1,523,Heartbeat Tempo Mapped-131.L  ,00:03:23:02,00:03:23:09,00:00:00:07,Unmuted,6092,7,1
1,524,Heartbeat Tempo Mapped-62.L   ,00:03:23:09,00:03:23:27,00:00:00:18,Unmuted,6099,18,0
1,525,Heartbeat Tempo Mapped-132.L  ,00:03:23:28,00:03:24:05,00:00:00:07,Unmuted,6118,7,1
1,526,Heartbeat Tempo Mapped-63.L   ,00:03:24:06,00:03:24:23,00:00:00:17,Unmuted,6126,17,0
1,527,Heartbeat Tempo Mapped-133.L  ,00:03:24:24,00:03:25:02,00:00:00:07,Unmuted,6144,7,1
1,528,Heartbeat Tempo Mapped-64.L   ,00:03:25:02,00:03:25:20,00:00:00:17,Unmuted,6152,17,0
1,529,Heartbeat Tempo Mapped-40.L   ,00:03:25:20,00:03:25:28,00:00:00:07,Unmuted,6170,7,1
1,531,Heartbeat Tempo Mapped-42.L   ,00:03:25:29,00:03:26:16,00:00:00:16,Unmuted,6179,16,1
1,532,Heartbeat Tempo Mapped-34.L   ,00:03:26:17,00:03:26:24,00:00:00:07,Unmuted,6197,7,0
1,533,Heartbeat Tempo Mapped-35.L   ,00:03:26:25,00:03:27:12,00:00:00:17,Unmuted,6205,17,1
1,534,Heartbeat Tempo Mapped-36.L   ,00:03:27:13,00:03:27:20,00:00:00:07,Unmuted,6223,7,0
1,535,Heartbeat Tempo Mapped-37.L   ,00:03:27:21,00:03:28:08,00:00:00:17,Unmuted,6231,17,1
1,536,Heartbeat Tempo Mapped-38.L   ,00:03:28:09,00:03:28:17,00:00:00:07,Unmuted,6249,7,0
1,537,Heartbeat Tempo Mapped-39.L   ,00:03:28:18,00:03:29:05,00:00:00:17,Unmuted,6258,17,1
1,538,Heartbeat Tempo Mapped-40.L   ,00:03:29:06,00:03:29:13,00:00:00:07,Unmuted,6276,7,0
1,540,Heartbeat Tempo Mapped-42.L   ,00:03:29:14,00:03:30:01,00:00:00:16,Unmuted,6284,16,0
1,541,Heartbeat Tempo Mapped-34.L   ,00:03:30:02,00:03:30:09,00:00:00:07,Unmuted,6302,7,1
1,542,Heartbeat Tempo Mapped-35.L   ,00:03:30:10,00:03:30:28,00:00:00:17,Unmuted,6310,17,0
1,543,Heartbeat Tempo Mapped-36.L   ,00:03:30:29,00:03:31:06,00:00:00:07,Unmuted,6329,7,1
1,544,Heartbeat Tempo Mapped-37.L   ,00:03:31:07,00:03:31:24,00:00:00:17,Unmuted,6337,17,0
1,545,Heartbeat Tempo Mapped-38.L   ,00:03:31:25,00:03:32:03,00:00:00:07,Unmuted,6355,7,1
1,546,Heartbeat Tempo Mapped-39.L   ,00:03:32:04,00:03:32:21,00:00:00:17,Unmuted,6364,17,0
1,547,Heartbeat Tempo Mapped-40.L   ,00:03:32:22,00:03:32:29,00:00:00:07,Unmuted,6382,7,1
1,549,Heartbeat Tempo Mapped-42.L   ,00:03:33:00,00:03:33:17,00:00:00:16,Unmuted,6390,16,1
1,550,Heartbeat Tempo Mapped-34.L   ,00:03:33:18,00:03:33:25,00:00:00:07,Unmuted,6408,7,0
1,551,Heartbeat Tempo Mapped-35.L   ,00:03:33:26,00:03:34:14,00:00:00:17,Unmuted,6416,17,1
1,552,Heartbeat Tempo Mapped-36.L   ,00:03:34:15,00:03:34:22,00:00:00:07,Unmuted,6435,7,0
1,553,Heartbeat Tempo Mapped-37.L   ,00:03:34:23,00:03:35:10,00:00:00:17,Unmuted,6443,17,1
1,554,Heartbeat Tempo Mapped-38.L   ,00:03:35:11,00:03:35:19,00:00:00:07,Unmuted,6461,7,0
1,555,Heartbeat Tempo Mapped-39.L   ,00:03:35:20,00:03:36:07,00:00:00:17,Unmuted,6470,17,1
1,556,Heartbeat Tempo Mapped-40.L   ,00:03:36:08,00:03:36:15,00:00:00:07,Unmuted,6488,7,0
1,558,Heartbeat Tempo Mapped-42.L   ,00:03:36:16,00:03:37:03,00:00:00:16,Unmuted,6496,16,0
1,559,Heartbeat Tempo Mapped-34.L   ,00:03:37:04,00:03:37:12,00:00:00:07,Unmuted,6514,7,1
1,560,Heartbeat Tempo Mapped-35.L   ,00:03:37:12,00:03:38:00,00:00:00:17,Unmuted,6522,17,0
1,561,Heartbeat Tempo Mapped-36.L   ,00:03:38:01,00:03:38:08,00:00:00:07,Unmuted,6541,7,1
1,562,Heartbeat Tempo Mapped-37.L   ,00:03:38:09,00:03:38:26,00:00:00:17,Unmuted,6549,17,0
1,563,Heartbeat Tempo Mapped-38.L   ,00:03:38:27,00:03:39:05,00:00:00:07,Unmuted,6567,7,1
1,564,Heartbeat Tempo Mapped-39.L   ,00:03:39:06,00:03:39:23,00:00:00:17,Unmuted,6576,17,0
1,565,Heartbeat Tempo Mapped-40.L   ,00:03:39:24,00:03:40:02,00:00:00:07,Unmuted,6594,7,1
1,567,Heartbeat Tempo Mapped-42.L   ,00:03:40:03,00:03:40:20,00:00:00:16,Unmuted,6603,16,1
1,568,Heartbeat Tempo Mapped-34.L   ,00:03:40:21,00:03:40:28,00:00:00:07,Unmuted,6621,7,0
1,569,Heartbeat Tempo Mapped-35.L   ,00:03:40:29,00:03:41:17,00:00:00:17,Unmuted,6629,17,1
1,570,Heartbeat Tempo Mapped-36.L   ,00:03:41:18,00:03:41:25,00:00:00:07,Unmuted,6648,7,0
1,571,Heartbeat Tempo Mapped-37.L   ,00:03:41:26,00:03:42:13,00:00:00:17,Unmuted,6656,17,1
1,572,Heartbeat Tempo Mapped-38.L   ,00:03:42:14,00:03:42:22,00:00:00:07,Unmuted,6674,7,0
1,573,Heartbeat Tempo Mapped-39.L   ,00:03:42:23,00:03:43:10,00:00:00:17,Unmuted,6683,17,1
1,574,Heartbeat Tempo Mapped-40.L   ,00:03:43:11,00:03:43:19,00:00:00:07,Unmuted,6701,7,0
1,576,Heartbeat Tempo Mapped-42.L   ,00:03:43:20,00:03:44:07,00:00:00:16,Unmuted,6710,16,0
1,577,Heartbeat Tempo Mapped-34.L   ,00:03:44:08,00:03:44:15,00:00:00:07,Unmuted,6728,7,1
1,578,Heartbeat Tempo Mapped-35.L   ,00:03:44:16,00:03:45:04,00:00:00:17,Unmuted,6736,17,0
1,579,Heartbeat Tempo Mapped-36.L   ,00:03:45:05,00:03:45:12,00:00:00:07,Unmuted,6755,7,1
1,580,Heartbeat Tempo Mapped-37.L   ,00:03:45:13,00:03:46:00,00:00:00:17,Unmuted,6763,17,0
1,581,Heartbeat Tempo Mapped-38.L   ,00:03:46:01,00:03:46:09,00:00:00:07,Unmuted,6781,7,1
1,582,Heartbeat Tempo Mapped-39.L   ,00:03:46:10,00:03:46:27,00:00:00:17,Unmuted,6790,17,0
1,583,Heartbeat Tempo Mapped-40.L   ,00:03:46:28,00:03:47:06,00:00:00:07,Unmuted,6808,7,1
1,585,Heartbeat Tempo Mapped-42.L   ,00:03:47:07,00:03:47:24,00:00:00:16,Unmuted,6817,16,1
1,586,Heartbeat Tempo Mapped-34.L   ,00:03:47:25,00:03:48:03,00:00:00:07,Unmuted,6835,7,0
1,587,Heartbeat Tempo Mapped-35.L   ,00:03:48:03,00:03:48:21,00:00:00:17,Unmuted,6843,17,1
1,588,Heartbeat Tempo Mapped-36.L   ,00:03:48:22,00:03:49:00,00:00:00:07,Unmuted,6862,7,0
1,589,Heartbeat Tempo Mapped-37.L   ,00:03:49:01,00:03:49:18,00:00:00:17,Unmuted,6871,17,1
1,590,Heartbeat Tempo Mapped-38.L   ,00:03:49:19,00:03:49:27,00:00:00:07,Unmuted,6889,7,0
1,591,Heartbeat Tempo Mapped-39.L   ,00:03:49:28,00:03:50:15,00:00:00:17,Unmuted,6898,17,1
1,592,Heartbeat Tempo Mapped-40.L   ,00:03:50:16,00:03:50:24,00:00:00:07,Unmuted,6916,7,0
1,594,Heartbeat Tempo Mapped-42.L   ,00:03:50:25,00:03:51:12,00:00:00:16,Unmuted,6925,16,0
1,595,Heartbeat Tempo Mapped-34.L   ,00:03:51:13,00:03:51:20,00:00:00:07,Unmuted,6943,7,1
1,596,Heartbeat Tempo Mapped-35.L   ,00:03:51:21,00:03:52:09,00:00:00:17,Unmuted,6951,17,0
1,597,Heartbeat Tempo Mapped-36.L   ,00:03:52:10,00:03:52:18,00:00:00:07,Unmuted,6970,7,1
1,598,Heartbeat Tempo Mapped-37.L   ,00:03:52:18,00:03:53:06,00:00:00:17,Unmuted,6978,17,0
1,599,Heartbeat Tempo Mapped-38.L   ,00:03:53:07,00:03:53:15,00:00:00:07,Unmuted,6997,7,1
1,600,Heartbeat Tempo Mapped-39.L   ,00:03:53:16,00:03:54:03,00:00:00:17,Unmuted,7006,17,0
1,601,Heartbeat Tempo Mapped-40.L   ,00:03:54:04,00:03:54:12,00:00:00:07,Unmuted,7024,7,1
1,603,Heartbeat Tempo Mapped-42.L   ,00:03:54:13,00:03:55:00,00:00:00:16,Unmuted,7033,16,1
1,604,Heartbeat Tempo Mapped-34.L   ,00:03:55:01,00:03:55:09,00:00:00:07,Unmuted,7051,7,0
1,605,Heartbeat Tempo Mapped-35.L   ,00:03:55:10,00:03:55:27,00:00:00:17,Unmuted,7060,17,1
1,606,Heartbeat Tempo Mapped-36.L   ,00:03:55:29,00:03:56:06,00:00:00:07,Unmuted,7079,7,0
1,607,Heartbeat Tempo Mapped-37.L   ,00:03:56:07,00:03:56:24,00:00:00:17,Unmuted,7087,17,1
1,608,Heartbeat Tempo Mapped-38.L   ,00:03:56:25,00:03:57:03,00:00:00:07,Unmuted,7105,7,0
1,609,Heartbeat Tempo Mapped-39.L   ,00:03:57:04,00:03:57:21,00:00:00:17,Unmuted,7114,17,1
1,610,Heartbeat Tempo Mapped-40.L   ,00:03:57:23,00:03:58:00,00:00:00:07,Unmuted,7133,7,0
1,612,Heartbeat Tempo Mapped-42.L   ,00:03:58:02,00:03:58:18,00:00:00:16,Unmuted,7142,16,0
1,613,Heartbeat Tempo Mapped-34.L   ,00:03:58:20,00:03:58:27,00:00:00:07,Unmuted,7160,7,1
1,614,Heartbeat Tempo Mapped-35.L   ,00:03:58:28,00:03:59:16,00:00:00:17,Unmuted,7168,17,0
1,615,Heartbeat Tempo Mapped-36.L   ,00:03:59:17,00:03:59:25,00:00:00:07,Unmuted,7187,7,1
1,616,Heartbeat Tempo Mapped-37.L   ,00:03:59:26,00:04:00:13,00:00:00:17,Unmuted,7196,17,0
1,617,Heartbeat Tempo Mapped-38.L   ,00:04:00:14,00:04:00:22,00:00:00:07,Unmuted,7214,7,1
1,618,Heartbeat Tempo Mapped-39.L   ,00:04:00:23,00:04:01:10,00:00:00:17,Unmuted,7223,17,0
1,619,Heartbeat Tempo Mapped-40.L   ,00:04:01:12,00:04:01:19,00:00:00:07,Unmuted,7242,7,1
1,621,Heartbeat Tempo Mapped-42.L   ,00:04:01:20,00:04:02:07,00:00:00:16,Unmuted,7250,16,1
1,622,Heartbeat Tempo Mapped-34.L   ,00:04:02:09,00:04:02:16,00:00:00:07,Unmuted,7269,7,0
1,623,Heartbeat Tempo Mapped-35.L   ,00:04:02:17,00:04:03:05,00:00:00:17,Unmuted,7277,17,1
1,624,Heartbeat Tempo Mapped-36.L   ,00:04:03:06,00:04:03:14,00:00:00:07,Unmuted,7296,7,0
1,625,Heartbeat Tempo Mapped-37.L   ,00:04:03:15,00:04:04:02,00:00:00:17,Unmuted,7305,17,1
1,626,Heartbeat Tempo Mapped-38.L   ,00:04:04:03,00:04:04:11,00:00:00:07,Unmuted,7323,7,0
1,627,Heartbeat Tempo Mapped-39.L   ,00:04:04:12,00:04:04:29,00:00:00:17,Unmuted,7332,17,1
1,628,Heartbeat Tempo Mapped-40.L   ,00:04:05:01,00:04:05:09,00:00:00:07,Unmuted,7351,7,0
1,630,Heartbeat Tempo Mapped-42.L   ,00:04:05:10,00:04:05:27,00:00:00:16,Unmuted,7360,16,0
1,631,Heartbeat Tempo Mapped-34.L   ,00:04:05:28,00:04:06:06,00:00:00:07,Unmuted,7378,7,1
1,632,Heartbeat Tempo Mapped-35.L   ,00:04:06:07,00:04:06:24,00:00:00:17,Unmuted,7387,17,0
1,633,Heartbeat Tempo Mapped-36.L   ,00:04:06:26,00:04:07:03,00:00:00:07,Unmuted,7406,7,1
1,634,Heartbeat Tempo Mapped-37.L   ,00:04:07:04,00:04:07:22,00:00:00:17,Unmuted,7414,17,0
1,635,Heartbeat Tempo Mapped-38.L   ,00:04:07:23,00:04:08:01,00:00:00:07,Unmuted,7433,7,1
1,636,Heartbeat Tempo Mapped-39.L   ,00:04:08:02,00:04:08:19,00:00:00:17,Unmuted,7442,17,0
1,637,Heartbeat Tempo Mapped-40.L   ,00:04:08:21,00:04:08:28,00:00:00:07,Unmuted,7461,7,1
1,639,Heartbeat Tempo Mapped-42.L   ,00:04:09:00,00:04:09:16,00:00:00:16,Unmuted,7470,16,1
1,640,Heartbeat Tempo Mapped-34.L   ,00:04:09:18,00:04:09:25,00:00:00:07,Unmuted,7488,7,0
1,641,Heartbeat Tempo Mapped-35.L   ,00:04:09:26,00:04:10:14,00:00:00:17,Unmuted,7496,17,1
1,642,Heartbeat Tempo Mapped-36.L   ,00:04:10:16,00:04:10:23,00:00:00:07,Unmuted,7516,7,0
1,643,Heartbeat Tempo Mapped-37.L   ,00:04:10:24,00:04:11:11,00:00:00:17,Unmuted,7524,17,1
1,644,Heartbeat Tempo Mapped-38.L   ,00:04:11:13,00:04:11:21,00:00:00:07,Unmuted,7543,7,0
1,645,Heartbeat Tempo Mapped-39.L   ,00:04:11:22,00:04:12:09,00:00:00:17,Unmuted,7552,17,1
1,646,Heartbeat Tempo Mapped-40.L   ,00:04:12:11,00:04:12:18,00:00:00:07,Unmuted,7571,7,0
1,648,Heartbeat Tempo Mapped-42.L   ,00:04:12:20,00:04:13:07,00:00:00:16,Unmuted,7580,16,0
1,649,Heartbeat Tempo Mapped-34.L   ,00:04:13:08,00:04:13:16,00:00:00:07,Unmuted,7598,7,1
1,650,Heartbeat Tempo Mapped-35.L   ,00:04:13:17,00:04:14:04,00:00:00:17,Unmuted,7607,17,0
1,651,Heartbeat Tempo Mapped-36.L   ,00:04:14:06,00:04:14:13,00:00:00:07,Unmuted,7626,7,1
1,652,Heartbeat Tempo Mapped-37.L   ,00:04:14:14,00:04:15:02,00:00:00:17,Unmuted,7634,17,0
1,653,Heartbeat Tempo Mapped-38.L   ,00:04:15:03,00:04:15:11,00:00:00:07,Unmuted,7653,7,1
1,654,Heartbeat Tempo Mapped-39.L   ,00:04:15:13,00:04:16:00,00:00:00:17,Unmuted,7663,17,0
1,655,Heartbeat Tempo Mapped-40.L   ,00:04:16:01,00:04:16:09,00:00:00:07,Unmuted,7681,7,1
1,657,Heartbeat Tempo Mapped-42.L   ,00:04:16:10,00:04:16:27,00:00:00:16,Unmuted,7690,16,1
1,658,Heartbeat Tempo Mapped-34.L   ,00:04:16:29,00:04:17:06,00:00:00:07,Unmuted,7709,7,0
1,659,Heartbeat Tempo Mapped-35.L   ,00:04:17:07,00:04:17:25,00:00:00:17,Unmuted,7717,17,1
1,660,Heartbeat Tempo Mapped-36.L   ,00:04:17:27,00:04:18:04,00:00:00:07,Unmuted,7737,7,0
1,661,Heartbeat Tempo Mapped-37.L   ,00:04:18:05,00:04:18:23,00:00:00:17,Unmuted,7745,17,1
1,662,Heartbeat Tempo Mapped-38.L   ,00:04:18:24,00:04:19:02,00:00:00:07,Unmuted,7764,7,0
1,663,Heartbeat Tempo Mapped-39.L   ,00:04:19:03,00:04:19:20,00:00:00:17,Unmuted,7773,17,1
1,664,Heartbeat Tempo Mapped-40.L   ,00:04:19:22,00:04:20:00,00:00:00:07,Unmuted,7792,7,0
1,666,Heartbeat Tempo Mapped-42.L   ,00:04:20:01,00:04:20:18,00:00:00:16,Unmuted,7801,16,0
1,667,Heartbeat Tempo Mapped-34.L   ,00:04:20:20,00:04:20:27,00:00:00:07,Unmuted,7820,7,1
1,668,Heartbeat Tempo Mapped-35.L   ,00:04:20:28,00:04:21:16,00:00:00:17,Unmuted,7828,17,0
1,669,Heartbeat Tempo Mapped-36.L   ,00:04:21:18,00:04:21:25,00:00:00:07,Unmuted,7848,7,1
1,670,Heartbeat Tempo Mapped-37.L   ,00:04:21:26,00:04:22:14,00:00:00:17,Unmuted,7856,17,0
1,671,Heartbeat Tempo Mapped-38.L   ,00:04:22:16,00:04:22:24,00:00:00:07,Unmuted,7876,7,1
1,672,Heartbeat Tempo Mapped-39.L   ,00:04:22:25,00:04:23:12,00:00:00:17,Unmuted,7885,17,0
1,673,Heartbeat Tempo Mapped-40.L   ,00:04:23:14,00:04:23:21,00:00:00:07,Unmuted,7904,7,1
1,675,Heartbeat Tempo Mapped-42.L   ,00:04:23:23,00:04:24:10,00:00:00:16,Unmuted,7913,16,1
1,676,Heartbeat Tempo Mapped-34.L   ,00:04:24:12,00:04:24:19,00:00:00:07,Unmuted,7932,7,0
1,677,Heartbeat Tempo Mapped-35.L   ,00:04:24:20,00:04:25:07,00:00:00:17,Unmuted,7940,17,1
1,678,Heartbeat Tempo Mapped-36.L   ,00:04:25:09,00:04:25:17,00:00:00:07,Unmuted,7959,7,0
1,679,Heartbeat Tempo Mapped-37.L   ,00:04:25:18,00:04:26:05,00:00:00:17,Unmuted,7968,17,1
1,680,Heartbeat Tempo Mapped-38.L   ,00:04:26:07,00:04:26:15,00:00:00:07,Unmuted,7987,7,0
1,681,Heartbeat Tempo Mapped-39.L   ,00:04:26:16,00:04:27:03,00:00:00:17,Unmuted,7996,17,1
1,682,Heartbeat Tempo Mapped-40.L   ,00:04:27:05,00:04:27:13,00:00:00:07,Unmuted,8015,7,0
1,684,Heartbeat Tempo Mapped-42.L   ,00:04:27:14,00:04:28:01,00:00:00:16,Unmuted,8024,16,0
1,685,Heartbeat Tempo Mapped-34.L   ,00:04:28:03,00:04:28:11,00:00:00:07,Unmuted,8043,7,1
1,686,Heartbeat Tempo Mapped-35.L   ,00:04:28:12,00:04:28:29,00:00:00:17,Unmuted,8052,17,0
1,687,Heartbeat Tempo Mapped-36.L   ,00:04:29:01,00:04:29:09,00:00:00:07,Unmuted,8071,7,1
1,688,Heartbeat Tempo Mapped-37.L   ,00:04:29:10,00:04:29:27,00:00:00:17,Unmuted,8080,17,0
1,689,Heartbeat Tempo Mapped-38.L   ,00:04:29:29,00:04:30:07,00:00:00:07,Unmuted,8099,7,1
1,690,Heartbeat Tempo Mapped-39.L   ,00:04:30:09,00:04:30:26,00:00:00:17,Unmuted,8109,17,0
1,691,Heartbeat Tempo Mapped-40.L   ,00:04:30:28,00:04:31:05,00:00:00:07,Unmuted,8128,7,1
1,693,Heartbeat Tempo Mapped-42.L   ,00:04:31:07,00:04:31:24,00:00:00:16,Unmuted,8137,16,1
1,694,Heartbeat Tempo Mapped-34.L   ,00:04:31:26,00:04:32:03,00:00:00:07,Unmuted,8156,7,0
1,695,Heartbeat Tempo Mapped-35.L   ,00:04:32:04,00:04:32:22,00:00:00:17,Unmuted,8164,17,1
1,696,Heartbeat Tempo Mapped-36.L   ,00:04:32:24,00:04:33:01,00:00:00:07,Unmuted,8184,7,0
1,697,Heartbeat Tempo Mapped-37.L   ,00:04:33:02,00:04:33:20,00:00:00:17,Unmuted,8192,17,1
1,698,Heartbeat Tempo Mapped-38.L   ,00:04:33:22,00:04:34:00,00:00:00:07,Unmuted,8212,7,0
1,699,Heartbeat Tempo Mapped-39.L   ,00:04:34:01,00:04:34:18,00:00:00:17,Unmuted,8221,17,1
1,700,Heartbeat Tempo Mapped-40.L   ,00:04:34:20,00:04:34:28,00:00:00:07,Unmuted,8240,7,0
1,702,Heartbeat Tempo Mapped-42.L   ,00:04:34:29,00:04:35:16,00:00:00:16,Unmuted,8249,16,0
1,703,Heartbeat Tempo Mapped-34.L   ,00:04:35:18,00:04:35:26,00:00:00:07,Unmuted,8268,7,1
1,704,Heartbeat Tempo Mapped-35.L   ,00:04:35:27,00:04:36:15,00:00:00:17,Unmuted,8277,17,0
1,705,Heartbeat Tempo Mapped-36.L   ,00:04:36:17,00:04:36:24,00:00:00:07,Unmuted,8297,7,1
1,706,Heartbeat Tempo Mapped-37.L   ,00:04:36:25,00:04:37:13,00:00:00:17,Unmuted,8305,17,0
